apicd,apiname,opercd,opername
15000947,농업기술실용화재단_RDA특허정보,19087,RDA 특허정보 목록
15000948,농업기술실용화재단_사업품종소개,19076,종자거래장터의 거래 사업품종 목록
15000949,농업기술실용화재단_농식품산업동향,19083,농업기술의 최신정보 목록를 조회한다.
15000950,농업기술실용화재단_신착특허정보검색,19085,신착특허정보 상세
15001057,한국관광공사_관광용어 외국어 용례사전 정보,4496,카테고리 코드조회
15001135,한국예탁결제원_국제거래정보서비스,28877,DR 월별 전환/해지 현황 정보 조회
15001136,한국예탁결제원_파생결합증권정보서비스,29022,파생결합증권 발행잔액 조회
15001137,한국예탁결제원_단기금융증권정보서비스,28839,단기사채 종목 정보
15001145,한국예탁결제원_주식정보서비스,28844,KDR 발행한도 내역
15001149,한국예탁결제원_증권대차서비스,4655,종목별대차거래현황
15001153,한국예탁결제원_기업정보서비스,28859,한국산업분류표준업종정보 조회
15001156,한국예탁결제원_금융용어조회서비스,4681,금융용어사전 조회
15002808,서울시설공단_도시고속도로 도로위치인식표지 현황,6342,도로위치인식표지 정보 조회 서비스
15002793,서울시설공단_도시고속도로 옹벽 설치 현황,6344,옹벽정보 조회 서비스
15002794,서울시설공단_도시고속도로 방음벽 정보,6291,방음벽정보 조회 서비스
15003489,강북구도시관리공단 스포츠시설 현황,15658,이용현황검색
15003817,인천항만공사_인천항 물동량 처리 실적,8270,전체 화물 물동량(연간) 조회
15003915,인천항만공사_인천항 선박 입출항 정보,8424,인천항 선박 입출항신고 정보
15003934,인천항만공사_인천항 신고 정보,8427,인천항 내항 화물 반출입 신고 정보 오퍼레이션
15003936,인천항만공사_인천항 컨테이너 정보,12579,컨테이너터미널 선석배정정보 조회
15003937,인천항만공사_인천항 예도선 통합 정보,8417,인천항 예도선 정보
15003939,인천항만공사_인천항 갑문 정보,8418,인천항 풍향 풍속 정보
15003944,인천항만공사_인천항 임대 정보,8412,항만 시설 사용 정보 조회
15003970,여수광양항만공사_관제정보,6739,관제정보 조회
15003971,여수광양항만공사_코드정보,6742,국내 항구코드 조회
15003976,인천항만공사_인천항 코드 정보,8415,인천항 항만 시설 코드
15003989,인천항만공사_인천항 항만부지 입찰내역,8264,인천항 입찰 내역 정보
15004059,인천항만공사_인천항선박제원정보,8423,인천항 선박 제원 정보
15004060,인천항만공사_인천항선석이용정보,8433,인천항 선석 이용 정보
15004068,인천항만공사_인천항터미널혼잡도정보,8432,인천항 터미널 혼잡도 정보
15004481,여수광양항만공사_광양항 컨테이너 터미널 혼잡도 정보 제공 서비스,7215,터미널 혼잡도 일별조회
15004482,여수광양항만공사_광양항 시설 운영 정보서비스,7150,자산현황 조회
15012278,농업기술실용화재단_농업기계 검정성적서,19176,농업기계 성적서 상세 기본정보
15012813,부산항만공사_부산항 국제여객터미널 운항정보,14251,운항일정 정보
15012900,한국관광공사 무장애 여행 정보,11005,지역코드조회
15013974,인천항만공사_여객터미널실시간 운항정보,12582,국제여객터미널 실시간운항정보
15016069,한국관광공사 생태관광 정보,13723,지역코드 조회
15020612,농업기술실용화재단_종자생산현황,19071,재단 종자거래 사업품종 목록
15021115,농림수산식품교육문화정보원_지자체 농수축산물 물가조사 가격정보,16941,지자체  농수축산물 품목별 물가조사가격 정보조회
15024312,한국마사회 문화센터 정보,22345,렛츠런 CCC문화센터 강좌정보
15024675,한국관광공사 관광사진 정보,18266,관광사진갤러리 목록 조회
15026726,예금보험공사 저축은행 주요 재무현황,21256,저축은행 주요 재무현황 정보 조회
15027992,농업기술실용화재단 농식품 창업제품 정보,21963,A-StartUp Market 농식품 창업제품 목록
15028138,한국식품안전관리인증원_축산물 HACCP 인증업체 상세정보,19384,축산물 HACCP 인증업체 상세 정보 조회
15028139,한국식품안전관리인증원_축산물 HACCP 통합인증업체 현황,19383,축산물 HACCP 통합 인증업체 정보 조회
15028140,한국식품안전관리인증원_축산물 판매 HACCP 인증업체 현황,19369,축산물 판매 HACCP 인증업체 현황 조회
15028141,한국식품안전관리인증원_농장 HACCP 인증업체 현황,19381,농장 HACCP 인증업체 목록 조회
15028142,한국식품안전관리인증원_축산물 가공 HACCP업체 현황,19379,축산물 가공 HACCP 업체조회
15028143,한국식품안전관리인증원_축산물 유통 HACCP업체 현황,19380,축산물 유통 HACCP 업체 조회
15028144,한국식품안전관리인증원_사료제조 HACCP업체 현황,19382,사료제조 HACCP업체 조회
15028242,한국환경정책평가연구원_환경영향평가 해양환경정보,19410,적용모델속성조회
15028243,한국환경정책평가연구원_환경영향평가 토지이용정보,19472,개요속성조회
15029186,전국산불위험지역표준데이터,20764,전국산불위험지역표준데이터
15032175,공무원연금공단_공무원연금취급기관정보,21181,공무원연금공단_연금취급기관정보 목록조회
15033298,한국마사회 마주 정보,22294,마주 정보
15033300,한국마사회 말 산업 채용 정보,22344,한국마사회 말 산업 채용 상세정보
15033303,한국식품안전관리인증원_HACCP 제품별 인증정보,20988,HACCP 제품별 인증정보 조회
15033307,한국식품안전관리인증원_HACCP 제품이미지 및 포장지표기정보,20989,HACCP 제품이미지 및 포장지표기정보 조회
15033311,한국식품안전관리인증원_HACCP 인증업체정보,20990,HACCP 인증업체정보 조회
15033312,한국식품안전관리인증원_HACCP 업종공정별 중요관리점 통계정보,20991,HACCP 업종공정별 중요관리점 통계정보 조회
15034004,국가평생교육진흥원_학점은행제 정보공시서비스 정보,26889,교수 또는 강사의 수
15034107,공무원연금공단_맞춤형복지 사용 신용카드 소비내역 정보,21182,맞춤형복지 신용카드 소비내역 목록조회
15034137,농업기술실용화재단_농산업사업화 아이디어 제품정보,21971,보육업체 아이디어 제품 목록
15034189,서울올림픽기념국민체육진흥공단_한국스포츠과학원 연구보고서 정보,21184,한국스포츠과학원 연구보고서 조회
15034190,서울올림픽기념국민체육진흥공단_한국스포츠과학원 연속간행물기사 정보,21185,한국스포츠과학원 연속간행물기사 조회
15034208,예금보험공사 영업정지저축은행 일별 수신잔액변동,21240,일별 수신잔액변동 조회
15034209,예금보험공사 영업정지저축은행 계좌별 수신 신규현황,21241,계좌별 수신 신규현황 조회
15034210,예금보험공사 영업정지저축은행 계좌별 여신 신규현황,21244,계좌별 여신 신규현황 조회
15035280,한국식품안전관리인증원_HACCP 업종코드정보,22083,HACCP 업종코드정보 조회
15035282,한국식품안전관리인증원_HACCP 품목유형코드정보,22084,HACCP 품목유형코드정보 조회
15035283,한국식품안전관리인증원_HACCP 품목코드정보,22085,HACCP 품목코드정보 조회
15035284,한국식품안전관리인증원_HACCP 공정코드정보,22086,HACCP 공정코드정보 조회
15036116,신용보증기금_매출채권보험 정보,22290,매출채권보험인수금액
15036330,중소기업은행 ATM 정보조회,22267,ATM 주소조회
15036402,한국마사회 경주심판 정보,22322,경주심판 정보
15036577,한국마사회 마필 질병 정보,22293,말 질병 정보
15036579,한국마사회 경마 매출 정보,22334,마권 매출 순위정보
15036580,한국마사회 육성마 정보,22338,말 육성 정보
15036581,한국마사회 말 육성정보,22401,육성훈련 심사정보
15037098,한국마사회 제재내역,22356,"기수, 말 제재내역"
15037101,예금보험공사 일별 상환기금 운용상황,22343,일별 상환기금 운용상황 조회
15037346,한국대학교육협의회 대학정보공시 학생 현황,22937,재학생 충원율 조회_우리대학경쟁력
15037505,한국대학교육협의회 대학정보공시 교원·연구 현황,22972,전임교원확보율 조회_우리대학경쟁력
15037506,한국대학교육협의회 대학정보공시 교육여건 현황,22984,학생 1인당 자료 구입비_지역별통계
15037507,한국대학교육협의회 대학정보공시 대학 기본 정보,22999,설립유형별 코드조회
15037945,대전광역시도시철도공사_승강기 점검일정,26541,승강기점검일정 조회
15037991,대전광역시도시철도공사_도시철도 환승정보,26539,환승정보 조회
15038198,한국승강기안전공단_건물별 승강기 정보,22611,getBuldElvtrList
