"APICD","APINM","ORGANNM","DATAFORMMAT","DOCXNAME","APITYPE","DETAILPK"
"15058137",식품의약품안전처_FDA Paragraph IV 대상 의약품 특허 정보,식품의약품안전처,JSON+XML,IROS_34_Paragraph IV 대상 의약품(특허) 서비스_v1.0.docx,REST,uddi:882ccf8b-eb19-4d8f-ae35-babf4f784ae9
"15000445",국립중앙의료원_코드마스터 정보 조회 서비스,국립중앙의료원,XML,NIA-IFT-OpenAPI활용가이드-01.국립중앙의료원(코드마스터 정보).hwp,REST,uddi:d435c58d-1893-45fd-bf6b-cc7a9aeb4fc5_201702240944
"15058273",식품의약품안전처_수입식품 허가 정보,식품의약품안전처,JSON+XML,IROS_12_수입식품 허가정보 서비스_v1.3(2021-06-24).docx,REST,uddi:9377f94d-ddd8-4c33-a2f1-d45fe985c1e4_202106241012
"15058326",식품의약품안전처 식품의약품안전평가원_기능성화장품 보고품목 정보,식품의약품안전처 식품의약품안전평가원,JSON+XML,IROS_18_기능성화장품+보고품목+정보서비스_v1.0.docx,REST,uddi:97ac6443-6919-4d13-8059-c0f0eabf5ccb
"15083975",식품의약품안전처_인체조직 표준통관예정 품목정보,식품의약품안전처,JSON+XML,IROS_287_인체조직 표준통관예정 품목정보 서비스_v1.0.doc,REST,uddi:77d5e55a-fba2-49ed-bc88-89c2aa466e5d
"15080805",식품의약품안전처_해외조직은행정보,식품의약품안전처,JSON+XML,IROS_278_인체조직 해외조직은행정보서비스_v1.0.doc,REST,uddi:727d9458-f2ce-4f11-b745-8e856738cc83_202104231350
"15073908",식품의약품안전처_의료기기 GMP 신청목별 재보완정보,식품의약품안전처,JSON+XML,IROS_263_의료기기GMP신청목별재보완정보서비스_v1.0.doc,REST,uddi:58200b9b-e229-48a4-9168-e5bba14b7227_202012011520
"15073904",식품의약품안전처_의료기기 융복합제품정보,식품의약품안전처,JSON+XML,IROS_287_의료기기 융복합제품정보서비스_v1.0.doc,REST,uddi:4de3f1aa-5276-4035-bc2c-873b71304667_202012011527
"15068281",식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 조직코드 조회 서비스,식품의약품안전처 식품의약품안전평가원,XML,IROS_179_식품의약품안전처 연구관리 조직코드 조회 서비스_v1.0.docx,REST,uddi:0f2feabb-d048-46a7-ba49-a21cbd792aab_202010051638
"15068677",식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 회의록 첨부파일 조회 서비스,식품의약품안전처 식품의약품안전평가원,XML,IROS_234_식품의약품안전처 연구관리 회의록 첨부파일 조회 서비스_v1.0.docx,REST,uddi:8d99b713-89f4-4f4e-8c88-d3f698e38855_202010051415
"15068720",식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 연도별 시행계획 조회 서비스,식품의약품안전처 식품의약품안전평가원,XML,IROS_223_식품의약품안전처 연구관리 연도별 시행계획 조회 서비스_v1.0.docx,REST,uddi:3e62a751-ee1e-46e8-8785-94d868a4e360_202010051321
"15068553",식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 사전검토 종류 조회 서비스,식품의약품안전처 식품의약품안전평가원,XML,IROS_196_식품의약품안전처 연구관리 사전검토 종류 조회 서비스_v1.0.docx,REST,uddi:d74b0d4f-c39d-4da9-ae5f-9136c0acc028_202010051421
"15073913",식품의약품안전처_위생용품 수입제품,식품의약품안전처,JSON+XML,IROS_297_위생용품 수입제품서비스_v1.0.doc,REST,uddi:935277ec-27b2-45f5-b12e-ba3aa84eeb75_202012011514
"15073897",식품의약품안전처_의료기기 제조자정보,식품의약품안전처,JSON+XML,IROS_284_의료기기제조자정보서비스_v1.0.doc,REST,uddi:8ad59fa3-a513-42fc-b530-8c9f2cfb1924_202012011540
"15073891",식품의약품안전처_의료기기 유해사례별 조치방법,식품의약품안전처,JSON+XML,IROS_257_의료기기 유해사례별 조치방법서비스_v1.0.doc,REST,uddi:d62c731e-2890-48ae-807a-eecb3bde1a79_202012011547
"15073899",식품의약품안전처_의료기기 형명정보,식품의약품안전처,JSON+XML,IROS_285_의료기기형명정보서비스_v1.0.doc,REST,uddi:1f7a7608-8966-4f1f-9700-9ba0652c10f9_202012011536
"15056886",식품의약품안전처_의약품공급부족 정보,식품의약품안전처,JSON+XML,IROS_72_의약품공급부족 서비스_v1.0.docx,REST,uddi:1f2ad3c1-47df-489e-9e19-c4e12f8978d2
"15076322",식품의약품안전처 식품의약품안전평가원_지표성분 표준품 정보,식품의약품안전처 식품의약품안전평가원,JSON+XML,IROS_332_지표성분표준폼정보_v1.0.doc,REST,uddi:8defdc89-7b99-42bc-bf48-ef068aa01680
"15076342",식품의약품안전처 식품의약품안전평가원_생약 고성능박층크로마토그래프(HPTLC) 분석사례정보,식품의약품안전처 식품의약품안전평가원,JSON+XML,IROS_339_생약 고성능박층크로마토그래프(HPTLC) 분석사례정보_v1.0.doc,REST,uddi:b23273ad-fc0c-4c23-a605-db2c4c46e7a9
"15058984",환경부 국립환경과학원_시군구 통계 서비스,환경부 국립환경과학원,JSON+XML,NIA-API-OpenAPI활용가이드-06.국립환경과학원_전국수질오염원조사정보_-V3.0.hwp,REST,uddi:cfe0e51f-ef4e-4685-b476-c75011ec8b70
"15059156",한국수자원공사_공업단지 주단위 가뭄분석정보,한국수자원공사,JSON+XML,KW-DR-AN-08_기술문서_한국수자원공사_공업단지주단위가뭄분석정보_v1.0.docx,REST,uddi:dde084fc-04d8-48d7-b0db-f580a51e2430_202006080951
"3045421",한국환경공단_RFID기반 음식물쓰레기 배출정보,한국환경공단,JSON+XML,IROSS_OA_DV_0401_OpenAPI활용가이드_RFID기반 음식물쓰레기 데이터 서비스(한국환경공단)_v1.8.pdf,REST,uddi:b69b4c36-fdf9-48d1-849d-c667e9a00bad_202012241736
"3074798",한국수자원공사_수문제원현황,한국수자원공사,JSON+XML,OpenAPI활용가이드_수자원공사_수문제원현황_v1.0.docx,REST,uddi:6bf6986b-0022-4835-815f-a8b84553a9d5
"3074800",한국수자원공사_용수댐 관리현황,한국수자원공사,JSON+XML,OpenAPI활용가이드_수자원공사_용수댐관리현황_v1.2.docx,REST,uddi:5572a6f1-9913-4132-84d1-d2539a7adaf6
"3074802",한국수자원공사_우량수위 관측정보,한국수자원공사,JSON+XML,OpenAPI활용가이드_수자원공사_우량수위+관측정보_v1.0.docx,REST,uddi:ce21201e-71fd-47b2-9550-d0bf56a938cc_201412301438
"15000658",한국환경산업기술원_우수 재활용 상품 현황,한국환경산업기술원,XML,한국환경산업기술원_OpenAPI활용가이드_우수재활용정보조회__v1.2.docx,REST,uddi:f5f3bf3c-7f03-430a-ab82-bed3ab623a23
"15000984",환경부 국립환경과학원_나노물질 정보 조회,환경부 국립환경과학원,JSON+XML,"5.OpenAPI활용가이드_국립환경과학원(나노물질정보조회).hwp",REST,uddi:c52922d6-97ee-405a-bbd4-afcd7bdf4980
"15038044",한국환경공단_다중이용시설 실내공기질 자동측정망 실시간정보,한국환경공단,XML,한국환경공단 실내공기질 OpenAPI활용가이드.hwp,REST,uddi:b52f6dd8-41c4-4210-9a6a-a321536106a1
"15058655",농림수산식품교육문화정보원_팜맵기반 토양검정 조회 서비스,농림수산식품교육문화정보원,JSON+XML,_농업활동_지원_정보_개방_기술문서_2차_개방_팜맵토양검정.docx,REST,uddi:b2e2fc84-f49a-47a6-a401-9c1a583e50ed
"15059978",해양환경공단_해양수질자동측정망 하구 및 만 관측서비스,해양환경공단,JSON+XML,"10. 해양환경관리공단_해양수질자동측정망 하구 및 만 관측서비스.docx",REST,uddi:4ccdec77-6f79-4280-bbab-87a49a455e2c
"15082015",서울올림픽기념국민체육진흥공단_스포츠산업_채용정보,서울올림픽기념국민체육진흥공단,XML,OpenAPI활용가이드_스포츠산업_채용정보.docx,REST,uddi:02d6b977-a845-43fd-8a8e-b7dc3dabca4b
"15042355",국가평생교육진흥원_K-MOOC_강좌정보API,국가평생교육진흥원,JSON,kmooc_course_api_20200915.docx,REST,uddi:3592ce8a-456b-4577-b374-e6768b87fa9e_202003051627
"15042437",한국자산관리공사_국유재산처분현황,한국자산관리공사,XML,Open API 활용가이드_캠코국유재산처분현황.docx,REST,uddi:19537959-8d25-4410-82ac-939673da25a6_202110061411
"15043125",한국관광공사_채용정보_현황,한국관광공사,XML,한국관광공사 채용정보 조회 서비스.docx,REST,uddi:467f9246-78fd-4e38-8ecd-aaed4ef82ca2
"3033410",한국마사회_한국마사회 등록마 조회 서비스,한국마사회,XML,OpenAPI활용가이드_한국마사회(경마정보)_v1.0.docx,REST,uddi:d2b967a7-28b7-4870-aeee-dd6c296edcea
"3039908",한국국제협력단_KOICA ODA 조달 정보,한국국제협력단,XML,KOI_001_KOICA 공공데이터 OpenAPI활용가이드_조달_수정.docx,REST,uddi:1c53a4d0-709f-496a-bd8f-d69f249869f0
"3075291",강북구도시관리공단_강북문화정보도서관 소장자료정보,강북구도시관리공단,XML,서울특별시 강북구립도서관 소장도서현황_v2.0.docx,REST,uddi:f4147636-d958-4220-aeab-9dc21ef871f0
"15012891",전국어린이보호구역표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:a856a32d-af82-48ee-80cd-a365376b913a
"15059973",해양환경공단_해양환경측정망 관측서비스,해양환경공단,JSON+XML,"6. 해양환경관리공단_해양환경측정망 관측서비스.docx",REST,uddi:53e72081-e279-47ed-9e9c-b303a3aaadd5
"15078010",한국소방산업기술원_소방용품 및 방염성능 검사결과 통계 정보,한국소방산업기술원,JSON,OpenAPI활용가이드_소방산업기술원_소방 용품 및 방염성능 검사결과 통계정보 (1)_수정.docx,REST,uddi:eaab12b0-cd8c-4645-bdf2-9ab8eee5e9b3_202107151040
"15059267",한국마사회 승식별 최고배당률 정보,한국마사회,XML,API35_한국마사회 승식별 최고배당률 정보.docx,REST,uddi:e6efb280-bbb4-4053-8f33-ba8ed32909ae
"15000721",한국환경정책평가연구원_환경영향평가 협의 현황정보 서비스,한국환경정책평가연구원,XML,IROS3_OA_DV_0701_OpenAPI활용가이드_한국환경정책평가연구원(환경영향평가정보)_v1.1.docx,REST,uddi:d0a95fa2-8e89-41b7-93da-91d4543fa270_201701041541
"15079543",충청북도_동물위생시험소 소독제 현장적용시 유의사항,충청북도,JSON,"101.OpenAPI활용가이드_충청북도_동물위생시험소_소독제_현장적용시_유의사항_v1.0.docx",REST,uddi:4d33fcee-968d-43b1-b2ca-86969c9c48d7_202104061018
"15079527",충청북도_도로관리사업소 건설기계 자동차 보유현황,충청북도,JSON,"95.OpenAPI활용가이드_[충청북도_도로관리사업소_건설기계_자동차_보유현황]_v1.0.docx",REST,uddi:d76c3329-97e1-4714-8685-faa7c25c50b7_202104061022
"15079532",충청북도_도로관리사업소 기타장비 보유현황,충청북도,JSON,"96.OpenAPI활용가이드_[충청북도_도로관리사업소_기타장비_보유현황]_v1.0.docx",REST,uddi:8efe8fff-075c-4a3c-9221-dcb993148e1b_202104061020
"15078986",충청북도_환경분야정보 대기환경 대기환경 기준,충청북도,JSON,"205.오픈API활용가이드_[충청북도_환경분야정보_대기환경_대기환경_기준]_v1.0.docx",REST,uddi:d94a219d-769e-4bfc-8190-f8a91899c149_202104071647
"15078596",충청북도_청주소방서 서부소방서 소방활동안내 운항실적,충청북도,JSON,"13.OpenAPI활용가이드_[충청북도_소방활동안내_운항실적]_v1.0.docx",REST,uddi:0f9753f7-0094-4678-a9eb-c095b3f7d067_202104071644
"15078761",충청북도_수질측정망 운영결과(2019),충청북도,JSON,"250.오픈API활용가이드_[충청북도_수질측정망 운영결과(2019)]_v1.0.docx",REST,uddi:5851d0e7-8c42-4645-ad42-e29b81063f6f_202104061325
"15074689",전라남도_섬 생태정보,전라남도,XML,기술문서양식_전라남도섬생태정보.docx,REST,uddi:4b07c0bf-17d8-4d6b-929c-bf6b8b10b6cd_202012211122
"15074693",전라남도_섬 역사문화 정보,전라남도,XML,기술문서양식_전라남도섬역사문화정보.docx,REST,uddi:897276a8-2888-4fc3-a2f3-eaa700c99009_202012211121
"15074695",전라남도_섬 환경정보,전라남도,XML,기술문서양식_전라남도섬환경정보.docx,REST,uddi:49fa4605-6b92-468f-8acd-d2d0f80bca4b_202012211120
"15074684",전라남도_농업박물관 소장품 도서 자료,전라남도,XML,기술문서양식_전라남도농업박물관소장품도서자료.docx,REST,uddi:3d74dd70-fb50-44eb-a964-d2413cae2d2e_202012211125
"15081327",전라남도_전남 고택 명소 정보,전라남도,XML,기술문서양식_전남 고택 명소 정보.docx,REST,uddi:3ccd1c5b-cfbf-49e2-9114-b7da6b07b2bc
"15077019",전라남도 광양시_렌터카업체정보,전라남도 광양시,XML,표준_조회서비스_오픈API활용가이드_렌터카업체정보v1.0(수정)_20210204.docx,REST,uddi:af8b598e-1539-4bff-a93c-b10e36ee4600_202105061557
"15077016",전라남도 광양시_견인차량보관소,전라남도 광양시,XML,표준_조회서비스_오픈API활용가이드_견인차량보관소v1.0(수정)_20210204.docx,REST,uddi:f00ec5d9-bff4-4851-865e-f02621617458_202105061441
"15077010",전라남도 광양시_노인장애인보호구역,전라남도 광양시,XML,표준_조회서비스_오픈API활용가이드_노인장애인보호구역v1.0(수정)_20210204.docx,REST,uddi:7f85a005-1ff5-40a8-980c-def8869f74b1_202105061518
"15077078",전라남도 광양시_무료급식소,전라남도 광양시,XML,표준_조회서비스_오픈API활용가이드_무료급식소v1.0(수정)_20210208.docx,REST,uddi:5df807e2-e031-463b-8997-c9a9bb1f2a98_202105061611
"15077020",전라남도 광양시_치매센터,전라남도 광양시,XML,표준_조회서비스_오픈API활용가이드_치매센터v1.0(수정)_20210204.docx,REST,uddi:1bad49af-4571-4b7d-ada2-a309885013b1_202105070915
"15064000",경상북도_청사 주말시네마 상영 현황 서비스,경상북도,XML,"3.경상북도_청사 주말시네마 상영 현황 서비스.doc",REST,uddi:86cb0d8f-f97e-48e9-8aa3-b36d6b3b0e8c
"15044741",경상북도 공중화장실 정보조회,경상북도,XML,경상북도 공중화장실 정보조회.doc,REST,uddi:2b230732-0967-4123-bd7c-ae665c8cebe8
"15056495",김천시 지역아동센터 현황 정보 제공,경상북도 김천시,XML,GC_OA_DV_0102_OpenAPI활용가이드_김천시청(지역아동센터 현황)_v1.1.docx,REST,uddi:000300bd-13ef-4068-8f6e-b2e71b161b28
"3082176",부산광역시_종합병원 현황,부산광역시,JSON+XML,부산 의료기관_약국 운영시간 정보 서비스.docx,REST,uddi:6e992097-66b9-4231-8259-8337a45c0dbb
"15070811",부산광역시 해운대구_CCTV 정보 조회 서비스,부산광역시 해운대구,JSON+XML,OpenAPI활용가이드_해운대구_CCTV정보조회서비스.docx,REST,uddi:314d54eb-1233-4ed1-8b19-a620f3f652f6
"15070837",부산광역시 해운대구_공원 정보조회 서비스,부산광역시 해운대구,JSON+XML,OpenAPI활용가이드_해운대구_공원정보조회서비스.docx,REST,uddi:92a7a210-fc4a-4320-98fc-f297f613f1df
"15079098",충청북도_경제통상국 일자리정책과 취업지원팀 고용우수 인증기업 현황,충청북도,JSON,"55.OpenAPI활용가이드_[충청북도_고용우수_인증기업_현황]_v1.0.docx",REST,uddi:19de7d52-4fba-4b52-8c57-f0398a665e0e
"15034014",부산광역시_버스정보안내기 현황,부산광역시,JSON+XML,버스정보안내기 설치현황 서비스.docx,REST,uddi:008c4b44-3f08-4c47-8959-85b5f47bc2c9
"15034019",부산광역시_구군 정보화교육 정보,부산광역시,JSON+XML,정보화교육 정보 서비스.docx,REST,uddi:87a69921-d28e-43a2-9ebf-963e2a67ccd1
"15034030",부산광역시_구군 제설함 배치 정보,부산광역시,JSON+XML,제설함 배치 정보 서비스.docx,REST,uddi:79eb33f8-74eb-4bc3-b62a-c79360396c9e
"15034041",부산광역시_생활필수품 가격 정보,부산광역시,JSON+XML,생활필수품 가격 정보 서비스.docx,REST,uddi:338eb3c8-6656-46ef-8978-ad350d156eaf
"15034072",부산광역시_공공부문 일자리(채용) 정보,부산광역시,JSON+XML,공공부문 일자리(채용) 정보 서비스.docx,REST,uddi:8db54767-b154-407a-90b2-b34d4121dfdf
"3057643",부산교통공사_부산도시철도 유실물정보,부산교통공사,XML,서비스명세서부산도시철도_유실물정보.doc,REST,uddi:cacb3ae4-449e-4131-ba3a-e319c19e2c9d
"15081002",충청남도 보령시_제조업체공장현황정보조회서비스,충청남도 보령시,JSON+XML,OpenApi활용가이드_보령시_제조업체공장현황정보조회서비스(20210429).docx,REST,uddi:0984f021-61b3-42ab-ac18-e6b8758204b9
"15081001",충청남도 보령시_장애인단체현황조회서비스,충청남도 보령시,JSON+XML,OpenApi활용가이드_보령시_장애인단체현황조회서비스(20210429).docx,REST,uddi:6395ea10-25b9-4796-8314-99720188d3d7
"15060248",충청남도 보령시_물품대금지급정보조회서비스,충청남도 보령시,JSON+XML,OpenApi활용가이드_보령시_물품대금지급정보조회서비스(20210422).docx,REST,uddi:736a2131-fa9e-4b6d-953c-f0449b21af07_202104221958
"15060054",충청남도 보령시_구인정보조회서비스,충청남도 보령시,JSON+XML,OpenApi활용가이드_보령시_보령시구인정보조회서비스.docx,REST,uddi:b00f6cac-354b-4b7c-9853-ab9da26569d5
