apicd,apinm,doculink,docunm
15057242,해양수산부 국립수산물품질관리원_수산물이력 상세 정보제공 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001395611&fileDetailSn=0,NIA-API-OpenAPI활용가이드-02.국립수산물품질관리원_수산물이력정보_-수산물이력_상세_정보제공_서비스V1.21.hwp
15057250,해양수산부_국가별컨테이너처리실적 통계정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001472887&fileDetailSn=0,DAT211_오픈API활용가이드_국가별컨테이너처리실적 통계.docx
15057689,해양수산부_일자별 위탁판매 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002475067&fileDetailSn=1,3.[참고]기술문서양식 - 일자별 위탁 판매 현황.docx
15057703,해양수산부_내항화물반출입정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001471571&fileDetailSn=0,DAT211_오픈API활용가이드_내항화물반출입정보.docx
15057792,해양수산부 국립해양조사원_항행경보 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001496315&fileDetailSn=0,기술문서-항행경보 현황_서비스날짜수정.hwp
15059131,해양수산부_수출입컨테이너처리실적 통계정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001472919&fileDetailSn=0,DAT211_오픈API활용가이드_수출입컨테이너처리실적 통계.docx
15043184,금융위원회_기업기본정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002257985&fileDetailSn=1,오픈API 활용자가이드_1_금융위원회_기업기본정보.docx
15043445,금융위원회_국제거래외화증권예탁결제정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001618464&fileDetailSn=0,오픈API 활용자가이드_35_국제거래외화증권예탁결제정보조회서비스.docx
15059609,금융위원회_주식권리일정정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002247644&fileDetailSn=1,오픈API 활용자가이드_금융위원회_주식권리일정정보.docx
15056588,해양수산부 국립수산과학원_정선해양관측정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001397786&fileDetailSn=0,국립수산과학원_해양수산연구정보__정선해양관측정보_v1.11.docx
15056948,해양수산부_연안화물 수송실적 통계정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001472981&fileDetailSn=0,DAT211_오픈API활용가이드_연안화물 수송실적 통계.docx
15021091,조달청_조달요청정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001533978&fileDetailSn=0,조달청_OpenAPI활용가이드_나라장터_조달요청서비스_1.3.docx
15058955,통계청_KOSIS 목록별 지표 조회,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001439204&fileDetailSn=0,활용가이드_4목록별지표조회서비스v2.7.doc
15079317,통일부_북한 관영매체 주요내용 조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002381795&fileDetailSn=1,통일부 공공데이터 오픈API 활용가이드_북한 관영매체 주요내용 조회 서비스.docx
15079125,통일부_통일부 채용공고 조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002381839&fileDetailSn=1,통일부 공공데이터 오픈API 활용가이드_통일부 채용공고 조회 서비스.docx
15076243,외교부_국가∙지역별 여행경보 조정,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002368489&fileDetailSn=1,19.기술문서_외교부_국가_지역별_여행경보 조정_v1.1.docx
3083052,제주특별자치도 제주시_한방진료실운영현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001498321&fileDetailSn=0,OpenAPI기술문서_제주시청_017_제주시보건소건강생활정보__v1.0.hwp
3082053,제주특별자치도 제주시_종합자료센터 DB,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002358234&fileDetailSn=1,OpenAPI기술문서_제주시청_012_제주시종합자료센터보유자료정보__v1.0.hwp
3037296,국회 국회입법조사처_발간물,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001430513&fileDetailSn=0,OpenAPI활용가이드-국회입법조사처_REV.1.0_발간물 서비스.hwp
15000897,중앙선거관리위원회 코드정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002357072&fileDetailSn=1,OpenAPI활용가이드(코드정보)_v3.2.hwp
15040584,중앙선거관리위원회 개표소정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002326199&fileDetailSn=1,OpenAPI활용가이드(개표소정보)_v3.1.hwp
15078105,한국소방산업기술원_소방장비 인증정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002380364&fileDetailSn=1,OpenAPI활용가이드_소방산업기술원_소방장비 인증정보 (2)_수정.docx
15084721,중소기업은행_영업점 정보조회,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002410650&fileDetailSn=1,(기업은행)공공데이터 포탈_기술문서양식_영업점 정보조회_1.1.docx
15077894,한국소방산업기술원_소방용품 승인취소 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002380295&fileDetailSn=1,OpenAPI활용가이드_소방산업기술원_소방용품승인취소정보_수정.docx
15063958,한국마사회_마필접종정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002302087&fileDetailSn=1,API194_한국마사회 마필접종정보.docx
15063962,한국마사회_진료소방역정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002300469&fileDetailSn=1,API197_한국마사회 진료소방역정보.docx
15074548,서울올림픽기념국민체육진흥공단_경정_기획프로그램_방송영상_정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002350070&fileDetailSn=1,OpenAPI활용가이드_기금조성총괄본부_경정기획프로그램 방송영상정보v1.0.docx
15063980,한국마사회_심판리포트정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002300423&fileDetailSn=1,API215_한국마사회 심판리포트정보.docx
15063951,한국마사회_경마경주정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002300409&fileDetailSn=1,API187_한국마사회 경마경주정보.docx
15059966,해양환경공단_해양환경측정망 정점조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002473038&fileDetailSn=1,9. 해양환경관리공단_해양환경측정망 정점조회 정점서비스.docx
15078842,충청북도_단양소방서 관할구역,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377826&fileDetailSn=1,229.오픈API활용가이드_[충청북도_단양소방서_관할구역]_v1.0.docx
15078870,충청북도_밥맛 좋은 집 지정 업소(2020.10),https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377878&fileDetailSn=1,226.오픈API활용가이드_[충청북도_밥맛_좋은집_지정_업소(2020.10)]_v1.0.docx
15063487,부산광역시_부산쇼핑정보 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002282849&fileDetailSn=1,OpenAPI활용가이드_부산시공공데이터_부산쇼핑정보서비스.docx
15063745,부산광역시_오페라 목록 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002284086&fileDetailSn=1,[부산문화포털]OpenAPI활용가이드_오페라목록.docx
15063850,부산광역시_오페라 상세 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002285012&fileDetailSn=1,[부산문화포털]OpenAPI활용가이드_오페라상세.docx
3033573,부산교통공사_공기질측정 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001401470&fileDetailSn=0,서비스명세서부산도시철도_공기질측정결과.docx
15078338,충청북도_고용동향 직업별취업자,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377233&fileDetailSn=1,299.OpenAPI활용가이드_[충청북도_고용동향_직업별취업자]_v1.0.docx
15078299,충청북도_충북도립대학교 재학생 충원세부내역,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002381737&fileDetailSn=1,303.OpenAPI활용가이드_[충북도립대학교_재학생_충원세부내역]_v1.0.docx
15085519,충청북도 괴산군_평생학습강좌,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002419211&fileDetailSn=1,OpenApi활용가이드_충청북도 괴산군 평생학습강좌조회.docx
15079534,충청북도_동물위생시험소 관할구역,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002379374&fileDetailSn=1,97.OpenAPI활용가이드_[충청북도_동물위생시험소_관할구역]_v1.0.docx
15079394,충청북도_북부출장소 환경오염물질 배출업소 지도·점검 결과 행정처분대장,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378892&fileDetailSn=1,87.OpenAPI활용가이드_[충청북도_환경오염물질_배출업소_지도·점검_결과_행정처분대장]_v1.0.docx
15079391,충청북도_북부출장소 환경오염물질 배출업소 지도·점검 결과 공개 배출업소,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378889&fileDetailSn=1,86.OpenAPI활용가이드_[충청북도_환경오염물질_배출업소_지도·점검_결과]_v1.0.docx
15077592,부산광역시_갈맷길 안전 시설,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002379288&fileDetailSn=1,갈맷길안전시설.hwp
15077606,부산광역시_갈맷길 관광 정보 안내,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002379270&fileDetailSn=1,갈맷길관광정보.hwp
15064526,부산광역시_상수도_단수현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002290594&fileDetailSn=1,부산광역시_상수도 단수현황.docx
3076557,부산광역시_보건소 검사정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001493416&fileDetailSn=0,보건소 검사정보 현황 서비스.docx
15070818,부산광역시 해운대구_문화체육시설 정보조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002320656&fileDetailSn=1,OpenAPI활용가이드_해운대구_문화체육시설 정보조회 서비스.docx
15028697,부산광역시_도로 교통량 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001426082&fileDetailSn=0,OpenAPI활용가이드_부산광역시_스마트교차로_180130.docx
15034011,부산광역시_주요도로 방사선 탐지결과 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002263890&fileDetailSn=1,주요도로 방사선 탐지결과 정보.docx
15079522,충청북도_도로관리사업소 관할 구역별 연장,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002379365&fileDetailSn=1,94.OpenAPI활용가이드_[충청북도_도로관리사업소_관할_구역별_연장]_v1.0.docx
15079383,충청북도_기업진흥원 연혁,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378885&fileDetailSn=1,83.OpenAPI활용가이드_[충청북도_충청북도기업진흥원_연혁]_v1.0.docx
15079192,충청북도_충주소방서_소방용수시설,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378522&fileDetailSn=1,184.OpenAPI활용가이드_충주소방서_소방용수시설현황_v1.0.docx
15034013,부산광역시_장애인 전동보장구 급속충전기 설치 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001493451&fileDetailSn=0,장애인 전동보장구 급속충전기 설치 현황 서비스.docx
15034035,부산광역시_개인서비스 요금 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001493390&fileDetailSn=0,개인서비스 요금 정보 서비스.docx
15034070,부산광역시_견학/체험 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001493392&fileDetailSn=0,견학체험 정보 서비스.docx
15034075,부산광역시_가족사랑카드 참여업체 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002424496&fileDetailSn=1,가족사랑카드참여업체 현황 서비스.docx
15034081,부산광역시_해양환경 측정(망) 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001493464&fileDetailSn=0,해양환경측정망 정보 서비스.docx
15034452,부산광역시 돌발이벤트 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001497928&fileDetailSn=0,14-5. TIS-NIA-API-14-오픈 API 활용자 가이드-돌발이벤트 정보조회서비스-v12.hwp
15040872,부산광역시_지역사회서비스 제공기관 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001601961&fileDetailSn=0,부산지역사회서비스 제공기관 정보 서비스.docx
15081006,충청남도 보령시_포토뉴스정보조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002387394&fileDetailSn=1,OpenApi활용가이드_보령시_포토뉴스정보조회서비스(20210428).docx
15080948,충청남도 보령시_개발행위허가정보조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002387396&fileDetailSn=1,OpenApi활용가이드_보령시_개발행위허가정보조회서비스(20210429).docx
15081000,충청남도 보령시_자원봉사단체현황정보조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002387462&fileDetailSn=1,OpenApi활용가이드_보령시_자원봉사단체현황정보조회서비스(20210429).docx
15080950,충청남도 보령시_노인복지시설현황정보조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002387519&fileDetailSn=1,OpenApi활용가이드_보령시_노인복지시설현황정보조회서비스(20210429).docx
15060295,충청남도 보령시_약국조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002257656&fileDetailSn=1,OpenApi활용가이드_보령시_보령시약국조회서비스.docx
15058533,공주 평생학습,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001568408&fileDetailSn=0,OpenAPI활용가이드_공주시_평생학습강좌.docx
3056201,부산광역시_실내공기질 실시간 측정 자료,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001603878&fileDetailSn=0,부산 실내공기질 정보.docx
3076473,부산광역시 아동 복지 및 시설 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001585422&fileDetailSn=0,부산 아동복지시설현황 정보 서비스.docx
15076590,인천광역시_주요시설현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002363458&fileDetailSn=1,활용가이드.docx
15057687,도서관 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001380394&fileDetailSn=0,OpenAPI활용가이드_김제시_공공데이터(도서관 정보 서비스)_v1.0.docx
15085469,충청북도 괴산군_박물관미술관정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002419267&fileDetailSn=1,OpenApi활용가이드_충청북도 괴산군 박물관미술관정보조회.docx
15085447,충청북도 괴산군_무료급식소,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002419278&fileDetailSn=1,OpenApi활용가이드_충청북도 괴산군 무료급식소조회.docx
15085366,충청북도 괴산군_가변전광표지판,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002419363&fileDetailSn=1,OpenApi활용가이드_충청북도 괴산군 가변전광표지판조회.docx
15085489,충청북도 괴산군_자전거대여소,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002419245&fileDetailSn=1,OpenApi활용가이드_충청북도 괴산군 자전거대여소조회.docx
15085441,충청북도 괴산군_마을기업,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002419280&fileDetailSn=1,OpenApi활용가이드_충청북도 괴산군 마을기업.docx
15020602,전라북도 전주시_급식소 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001420253&fileDetailSn=0,OpenAPI활용가이드_전주시_공공데이터(전주시_집단급식소_현황_서비스)_v1.0.docx
15024711,전라북도 전주시_저수조청소업체현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001403404&fileDetailSn=0,OpenAPI활용가이드_전주시_공공데이터(저수조청소업체 현황정보 서비스)_v1.0.docx
15000044,전라북도_권역별향토음식점서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002467071&fileDetailSn=1,OpenAPI활용가이드(전북음식문화플라자_권역별향토음식점서비스)_v1.1.docx
15000146,전라북도_음식보감서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002467099&fileDetailSn=1,OpenAPI활용가이드(전북음식문화플라자_음식보감서비스)_v1.1.docx
3076094,광주광역시 예산 중 보조사업 비중,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001276989&fileDetailSn=0,OpenAPI활용가이드_광주광역시_유리알관리시스템_보조사업목록.docx
15057266,대전광역시_차량등록정보 조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001435530&fileDetailSn=0,OpenAPI활용가이드_대전광역시_버스정보시스템_v1.3(수정 18.3.20).docx
15058320,대전광역시_노선정보조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001435531&fileDetailSn=0,OpenAPI활용가이드_대전광역시_버스정보시스템_v1.3(수정 18.3.20).docx
15058444,대전광역시_정류소정보조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001435310&fileDetailSn=0,OpenAPI활용가이드_대전광역시_버스정보시스템_v1.3(수정 18.3.20).docx
15000334,전라북도_도지정향토음식점서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002470765&fileDetailSn=1,OpenAPI활용가이드(전북음식문화플라자_도지정향토음식점서비스)_v1.1.docx
15000400,전라북도_향토음식만들기서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002470767&fileDetailSn=1,OpenAPI활용가이드(전북음식문화플라자_향토음식만들기서비스)_v1.1.docx
15004987,전라북도 전주시_경찰서 및 지구대 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001440574&fileDetailSn=0,OpenAPI활용가이드_전주시청_공공데이터_지구대_현황_서비스__v2.1.docx
15077983,대전광역시 서구_동물병원 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002374459&fileDetailSn=1,06.대전광역시_서구_동물병원_OPENAPI_기술문서.docx
15078903,충청북도_재난안전실 사회재난과 원인별재난발생현황 레저(생활체육),https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377968&fileDetailSn=1,34.OpenAPI활용가이드_[충청북도_원인별재난발생현황_레저(생활체육)(2010_2019)]_v1.0.docx
15078767,충청북도_충북과학기술혁신원 임직원현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377726&fileDetailSn=1,22.OpenAPI활용가이드_[충청북도_충북과학기술혁신원_임직원현황]_v1.0.docx
15078571,충청북도_청남대관리사업소 입장료,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377433&fileDetailSn=1,11.OpenAPI활용가이드_[충청북도_청남대_입장료]_v1.0.docx
15079610,충청북도_충청북도 내수면사업연구소 주요연구시설현황 (남부내수면지원과),https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002379562&fileDetailSn=1,126.OpenAPI활용가이드_충청북도_내수면사업연구소_주요연구시설현황(남부내수면지원과)_v1.0.docx
15084002,전라남도_전남TV 관광전남 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002401895&fileDetailSn=1,기술문서양식_전남TV 관광전남 정보.docx
15000297,한국문화관광연구원_출입국관광통계서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001473222&fileDetailSn=0,한국문화관광연구원 출입국관광통계서비스 활용가이드_v1.1.docx
15043378,공공데이터활용지원센터_보건복지부 코로나19 시·도발생 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002315408&fileDetailSn=1,03.보건복지부_OpenAPI활용가이드_코로나바이러스감염증_시도발생_현황 조회 서비스_v0.3 (2).docx
3055744,농림수산식품교육문화정보원_식물생명자원정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001253698&fileDetailSn=0,BRIS_OpenAPI활용가이드농림수산식품교육문화정보원_생명자원정보서비스_v1.1.docx
15058939,서울올림픽기념국민체육진흥공단_경정 지정연습 출주표 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001492152&fileDetailSn=0,OpenAPI활용가이드_경정지정연습출주표__v1.0.docx
15059044,서울올림픽기념국민체육진흥공단_MTB 아카데미 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001491662&fileDetailSn=0,OpenAPI활용가이드(MTB아카데미서비스)_v1.1.docx
15000498,한국환경정책평가연구원_환경영향평가 초안 공람정보 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001356705&fileDetailSn=0,IROS3_OA_DV_0701_OpenAPI활용가이드_한국환경정책평가연구원(환경영향평가정보)_v1.1.docx
15000577,축산물품질평가원_축산물유통정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002472645&fileDetailSn=1,축산물품질평가원_OpenAPI활용가이드_축산물품질평가원_축산물유통정보_v2.6.docx
15065475,한국식품안전관리인증원_식품 제조가공 HACCP업체 정보 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002295676&fileDetailSn=1,식품_제조가공_HACCP_업체조회_서비스.docx
15000737,한국문화정보원_예술지식 미술정보 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002447999&fileDetailSn=1,OpenAPI활용가이드_한국문화정보원(예술지식디렉토리)_v1.1.docx
15000837,한국자산관리공사_물건정보조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001419766&fileDetailSn=0,OpenAPI활용가이드_한국자산관리공사(차세대온비드)_v1.1_물건정보조회서비스_20171227.docx
15078802,충청북도_보은소방서 관내 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377799&fileDetailSn=1,236.오픈API활용가이드_[충청북도_보은소방서_관내_현황]_v1.0.docx
15078765,충청북도_도내 174개 하천 수질검사결과 조사결과,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377724&fileDetailSn=1,249.오픈API활용가이드_[충청북도_도내174개하천_수질검사결과_조사결과(2019)]_v1.0.docx
15078750,충청북도_수질측정망 운영결과 조사항목,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377710&fileDetailSn=1,251.OpenAPI활용가이드_충청북도_수질측정망_운영결과_조사항목_v1.0.docx
15062723,전라남도_가고싶은섬정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002279262&fileDetailSn=1,기술문서양식_전남공공데이터_가고싶은섬정보.docx
15062760,전라남도_우수기업 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002279287&fileDetailSn=1,기술문서양식_전남공공데이터_우수기업정보.docx
15074677,전라남도_전라남도 공기업 출연기관 규정목록 데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002353333&fileDetailSn=1,기술문서양식_공기업출연기관규정목록.docx
15076279,전라남도 광양시_어린이보호구역,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002389540&fileDetailSn=1,표준_조회서비스_오픈API활용가이드_어린이 보호구역.docx
15077076,전라남도 광양시_민방위대피시설,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002388390&fileDetailSn=1,표준_조회서비스_오픈API활용가이드_민방위대피시설v1.0(수정)_20210208.docx
15076625,전라남도 광양시_주정차금지(지정)구역,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002388409&fileDetailSn=1,표준_조회서비스_오픈API활용가이드_주정차금지(지정)구역.docx
15077018,전라남도 광양시_관광안내소,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002388326&fileDetailSn=1,표준_조회서비스_오픈API활용가이드_관광안내소v1.0(수정)_20210204.docx
15044761,경상북도 어린이보호구역 정보 조회,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001264543&fileDetailSn=0,경상북도 어린이보호구역 정보조회.doc
15057258,김천시 이미용 업소현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001352971&fileDetailSn=0,GC_OA_DV_1016_OpenAPI활용가이드_김천시청(이미용현황)_v1.1.docx
15057276,김천시 체육시설 현황 정보 제공,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001499227&fileDetailSn=0,GC_OA_DV_0116_OpenAPI활용가이드_김천시청(체육시설 현황)_v1.1.docx
15068402,식품의약품안전처 식품의약품안전평가원_식품의약품안전처 연구관리 세부사업 성과목표 조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002307980&fileDetailSn=1,IROS_207_식품의약품안전처 연구관리 세부사업 성과목표 조회 서비스_v1.0.docx
15005457,한국수자원공사_시화조력 수문정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001417501&fileDetailSn=0,OpenAPI활용가이드_수자원공사_시화수문정보_v1.0.docx
15073409,한국수자원공사_가뭄대응정보_수도시설 제원정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002346668&fileDetailSn=1,KW-DR-BS-01_기술문서_한국수자원공사_수도시설제원정보.zip
15048854,환경부 국립환경과학원_먹는샘물 수질검사결과 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001597043&fileDetailSn=0,OpenAPI활용가이드_국립환경과학원_먹는샘물수질검사결과DB(수정).docx
15057371,한국수자원공사_실시간 수도정보 수위(시간) 조회 서비스(GW),https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001605842&fileDetailSn=0,OpenAPI활용가이드_수자원공사_실시간_수도정보_수위(시간)_v1.2.docx
15057699,환경부 국립환경과학원_축산계 정보제공서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001409197&fileDetailSn=0,NIA-API-OpenAPI활용가이드-06.국립환경과학원_전국수질오염원조사정보_-V3.0.hwp
15057865,한국수자원공사_행정구역 월별 가뭄분석정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002466340&fileDetailSn=1,KW-DR-AN-03_기술문서_한국수자원공사_행정구역월별가뭄분석정보_v1.0.docx
15057887,한국수자원공사_가뭄 지하수관측망 운영정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001607420&fileDetailSn=0,KW-DR-OP-06_기술문서_한국수자원공사_지하수관측망정보_v1.0.docx
15058887,한국수자원공사_가뭄 광역정수장 운영정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002466474&fileDetailSn=1,KW-DR-OP-05_기술문서_한국수자원공사_광역정수장정보_v1.2.docx
