id,organ,col
F100046748,전라북도 정읍시,6
F100027281,대구광역시 북구,15
F100026713,대구광역시 서구,26
F100025543,부산광역시 강서구,7
F100063668,제주특별자치도개발공사,9
F100047944,전라남도 영암군,23
F100060135,제주특별자치도개발공사,12
F100061681,한국자산관리공사,6
F100032382,광주광역시 서구,9
F100011694,환경부 국립환경인재개발원,5
F100009851,한국가스공사,6
F100061589,한국자산관리공사,3
F100043080,충청북도 옥천군,10
F100043081,충청북도 옥천군,8
F100043082,충청북도 옥천군,9
F100043083,충청북도 옥천군,8
F100043084,충청북도 옥천군,12
F100043085,충청북도 옥천군,9
F100052123,경상북도 구미시,9
F100023446,부산광역시,7
F100024237,부산광역시 사상구,7
F100024238,부산광역시 사상구,5
F100023172,부산광역시 사상구,8
F100000104,국가보훈처,23
F100000120,국가보훈처,11
F100000140,국가보훈처,7
F100000152,국가보훈처,7
F100000163,국가보훈처,9
F100010076,한국전력거래소,5
F100049238,전라남도 광양시,3
F100036411,경기도 양주시,24
F100049235,전라남도 광양시,3
F100047820,전라남도 광양시,6
F100047800,전라남도 광양시,8
F100049576,전라남도 광양시,5
F100024637,부산광역시 영도구,21
F100047764,전라남도 광양시,5
F100020566,서울특별시 강서구,12
F100026735,대구광역시 북구,29
F100044134,충청남도 논산시,6
F100038638,경기도 하남시,3
F100000013,한국교원대학교,9
F100000012,한국교원대학교,11
F100035425,경기도 고양시,6
F100012214,한국환경산업기술원,13
F100043625,충청남도 보령시,15
F100024532,부산광역시 기장군,5
F100030627,인천광역시 부평구,15
F100024048,부산광역시 기장군,4
F100030624,인천광역시 부평구,15
F100056063,제주특별자치도 서귀포시,4
F100055139,경상남도 창원시,6
F100030625,인천광역시 부평구,15
F100030626,인천광역시 부평구,15
F100028360,인천광역시 계양구,27
F100024836,부산광역시 연제구,16
F100035469,경기도 고양시,8
F100024203,부산광역시 중구,24
F100022876,부산광역시 기장군,10
F100037215,경기도 고양시,24
F100037155,경기도 고양시,27
F100009530,한국수력원자력(주),6
F100038838,경기도 고양시,3
F100035483,경기도 고양시,6
F100020457,서울특별시 동작구,15
F100020348,서울특별시 동작구,26
F100039225,경기도 고양시,12
F100039227,경기도 고양시,10
F100049942,전라남도 강진군,8
F100027234,대구광역시,8
F100025490,부산광역시,9
F100027236,대구광역시,12
F100030567,인천광역시 미추홀구,9
F100006794,기술보증기금,8
F100030564,인천광역시 미추홀구,9
F100030561,인천광역시 미추홀구,8
F100030534,인천광역시 미추홀구,10
F100025508,부산광역시 부산진구,10
F100025502,부산광역시 부산진구,9
F100063607,한국산림복지진흥원,16
F100024269,부산광역시 사상구,4
F100024270,부산광역시 사상구,3
F100009158,산업통상자원부,6
F100019202,과학기술일자리진흥원,10
F100009163,산업통상자원부,7
F100009167,산업통상자원부,12
F100009165,산업통상자원부,12
F100039187,경기도 안성시,8
F100008469,한국남부발전(주),6
F100008471,한국남부발전(주),13
F100008492,한국남부발전(주),6
F100008870,한국남부발전(주),3
F100008888,한국남부발전(주),5
F100008910,한국남부발전(주),3
F100038265,경기도 수원시,16
F100038176,경기도 이천시,9
F100052102,경상북도 청송군,11
F100051180,경상북도 문경시,32
F100042727,충청북도 진천군,8
F100050384,경상북도 문경시,12
F100052106,경상북도 청송군,8
F100043076,충청북도 청주시,5
F100039165,경기도 고양시,5
F100025090,부산광역시 금정구,7
F100003334,경찰청 인천광역시경찰청,12
F100039359,경기도 구리시,8
F100057053,대구광역시교육청 대구광역시립서부도서관,6
F100049562,전라남도 영암군,7
F100049560,전라남도 영암군,7
F100032872,대전광역시 중구,4
F100032873,대전광역시 중구,4
F100032874,대전광역시 중구,6
F100019172,한국기계연구원,6
F100022756,부산광역시,14
F100042532,충청북도 보은군,17
F100010494,한국에너지공단,10
F100019201,한국기계연구원,5
F100020236,서울특별시 종로구,31
F100021231,서울특별시 종로구,13
F100039095,경기도 수원시,11
F100051488,경상북도 문경시,21
F100019192,한국기계연구원,8
F100001958,법무부,8
F100023281,부산광역시 동래구,14
F100026633,대구광역시 달서구,29
F100016923,한국교통안전공단,5
F100053548,경상남도 남해군,21
F100046454,전라북도 장수군,7
F100027215,대구광역시 북구,12
F100012362,근로복지공단,4
F100019443,행정안전부,9
F100012754,근로복지공단,4
F100012763,근로복지공단,11
F100012365,근로복지공단,5
F100012761,근로복지공단,7
F100019173,한국기계연구원,12
F100021288,서울특별시 동대문구,6
F100027188,대구광역시 남구,4
F100019174,한국기계연구원,6
F100039162,경기도 성남시,20
F100037808,경기도 김포시,13
F100037715,경기도 김포시,21
F100034375,울산광역시 울주군,5
F100019168,한국기계연구원,10
F100033847,울산광역시 북구,4
F100028067,인천광역시 동구,26
F100028479,인천광역시 동구,21
F100022529,부산광역시 사상구,9
F100023388,부산광역시 남구,6
F100012940,근로복지공단,22
F100023092,부산광역시 해운대구,15
F100012290,근로복지공단,6
F100012289,근로복지공단,4
F100012288,근로복지공단,12
F100024278,부산광역시 강서구,6
F100023295,부산광역시 사하구,23
F100020706,서울특별시 강서구,23
F100023559,부산광역시 강서구,12
F100020311,서울특별시 강서구,14
F100033595,대전광역시,6
F100027731,인천광역시 남동구,4
F100063581,서울주택도시공사,15
F100022240,서울특별시 중구,6
F100052855,경상남도 거창군,5
F100035498,경기도 고양시,7
F100023198,부산광역시 동구,3
F100022654,부산광역시 강서구,13
F100024228,부산광역시 사상구,7
F100023558,부산광역시 해운대구,12
F100023950,부산광역시 영도구,20
F100018887,한국과학기술원,14
F100012734,근로복지공단,8
F100012455,근로복지공단,4
F100025110,부산광역시 영도구,8
F100028222,인천광역시 부평구,14
F100028227,인천광역시 부평구,12
F100006251,농촌진흥청,7
F100053231,경상남도 남해군,15
F100023879,부산광역시 북구,20
F100023861,부산광역시 북구,13
F100057404,대구광역시교육청 대구광역시립남부도서관,9
F100020523,서울특별시 강서구,11
F100003049,병무청,3
F100024711,부산광역시 북구,4
F100020780,서울특별시 강서구,16
F100008133,한국남부발전(주),6
F100008146,한국남부발전(주),6
F100024849,부산광역시 수영구,6
F100019198,한국기계연구원,8
F100022228,서울특별시,3
F100043523,충청남도 금산군,26
F100051533,경상북도 구미시,6
F100016357,한국교통안전공단,8
F100013684,주택도시보증공사,5
F100017677,(주)에스알,12
F100010016,한국전력공사,9
F100026719,대구광역시 달서구,17
F100024593,부산광역시 동래구,8
F100026363,대구광역시 달서구,17
F100026515,대구광역시 달서구,20
F100026415,대구광역시 달서구,14
F100026528,대구광역시 달서구,13
F100023474,부산광역시 동래구,5
F100026383,대구광역시 달서구,31
F100026501,대구광역시 달서구,12
F100023201,부산광역시 동래구,8
F100044132,충청남도 논산시,10
F100035845,경기도 고양시,6
F100021644,서울특별시 동작구,5
F100035491,경기도 고양시,11
F100038825,경기도 부천시,8
F100038823,경기도 부천시,8
F100038821,경기도 부천시,8
F100037198,경기도 파주시,20
F100037718,경기도 파주시,21
F100037798,경기도 파주시,29
F100037119,경기도 파주시,28
F100037369,경기도 파주시,18
F100037212,경기도 파주시,24
F100036208,경기도 파주시,31
F100063190,경상북도문화관광공사,7
F100029667,인천광역시 옹진군,10
F100011638,한국환경공단,11
F100045426,전라북도,6
F100039265,경기도 안성시,20
F100004418,국민건강보험공단,4
F100023171,부산광역시 사상구,3
F100025019,부산광역시 연제구,5
F100026749,대구광역시 동구,5
F100026831,대구광역시,5
F100019169,한국기계연구원,5
F100025339,부산광역시 서구,9
F100008578,한국전력공사,4
F100023687,부산광역시 서구,27
F100026582,대구광역시 북구,28
F100066702,예금보험공사,16
F100023661,부산광역시 서구,25
F100026534,대구광역시 북구,20
F100066424,예금보험공사,5
F100020675,서울특별시 강서구,14
F100035484,경기도 고양시,15
F100043417,충청남도 금산군,12
F100029409,인천광역시 상수도사업본부,13
F100009021,한국에너지공단,5
F100049432,전라남도 담양군,8
F100010491,한국에너지공단,10
F100023648,부산광역시 영도구,26
F100035474,경기도 고양시,6
F100024254,부산광역시 사상구,6
F100013682,주택도시보증공사,5
F100020786,서울특별시 관악구,16
F100020819,서울특별시 관악구,33
F100047059,전라북도 장수군,8
F100033613,대전광역시 동구,9
F100033614,대전광역시 동구,8
F100055067,경상남도 통영시,8
F100055071,경상남도 통영시,9
F100058139,한국주택금융공사,18
F100023124,부산광역시,7
F100008284,대한석탄공사,5
F100063455,광주광역시도시철도공사,15
F100061743,광주광역시도시철도공사,4
F100062794,광주광역시도시철도공사,3
F100062001,광주광역시도시철도공사,9
F100062005,광주광역시도시철도공사,5
F100064665,광주광역시도시철도공사,6
F100036481,경기도 양주시,27
F100025107,부산광역시 영도구,8
F100053547,경상남도 합천군,21
F100047797,전라남도 광양시,8
F100031399,광주광역시 동구,20
F100050596,경상북도 청송군,15
F100022233,서울특별시 동작구,12
F100027222,대구광역시 북구,9
F100049950,전라남도 강진군,9
F100055094,경상남도 거창군,9
F100021195,서울특별시 성동구,21
F100028021,인천광역시미추홀구시설관리공단,31
F100020863,서울특별시 성북구,27
F100058461,제주특별자치도개발공사,3
F100039337,경기도 포천시,4
F100020494,서울특별시 동대문구,5
F100003694,경찰청 경상남도경찰청,11
F100043116,충청북도 단양군,9
F100043117,충청북도 단양군,8
F100043124,충청북도 단양군,10
F100043123,충청북도 단양군,11
F100053719,경상남도 양산시,20
F100061601,한국자산관리공사,4
F100042437,충청북도,10
F100042729,충청북도,5
F100054473,경상남도 산청군,10
F100052082,경상북도,6
F100064873,서울올림픽기념국민체육진흥공단,42
F100064879,서울올림픽기념국민체육진흥공단,29
F100027183,대구광역시 서구,5
F100045906,전라북도 군산시,8
F100013799,한국국토정보공사,3
F100006235,농촌진흥청,5
F100064612,한국장학재단,5
F100064610,한국장학재단,3
F100064608,한국장학재단,4
F100064601,한국장학재단,3
F100064605,한국장학재단,3
F100013817,한국국토정보공사,8
F100035448,경기도 고양시,6
F100036335,경기도 고양시,26
F100019193,한국기계연구원,9
F100034270,울산광역시 동구,10
F100047183,전라북도 부안군,9
F100049867,전라남도 목포시,11
F100043858,충청남도 보령시,22
F100030563,인천광역시 미추홀구,8
F100040574,강원도 태백시,21
F100043873,충청남도 보령시,21
F100030566,인천광역시 미추홀구,9
F100043920,충청남도 보령시,18
F100036585,경기도 하남시,4
F100049446,전라남도 진도군,12
F100024692,부산광역시 동래구,4
F100019546,인사혁신처,6
F100023177,부산광역시 사상구,6
F100023141,부산광역시,6
F100022713,부산광역시 금정구,3
F100025758,대구광역시,4
F100046465,전라북도 장수군,7
F100055095,경상남도 거창군,8
F100027225,대구광역시 북구,8
F100055097,경상남도 거창군,9
F100055099,경상남도 거창군,10
F100039179,경기도 여주시,9
F100023125,부산광역시,13
F100052125,경상북도 구미시,8
F100039178,경기도 여주시,8
F100027219,대구광역시 서구,9
F100052107,경상북도 청송군,9
F100027220,대구광역시 북구,9
F100044306,충청남도 예산군,26
F100019177,한국기계연구원,13
F100019102,국립부산과학관,7
F100003455,경찰청 전라남도경찰청,8
F100017641,(주)에스알,12
F100001852,법무부,11
F100052128,경상북도 구미시,9
F100039204,경기도 여주시,9
F100047186,전라북도 부안군,9
F100049874,전라남도 목포시,10
F100047187,전라북도 부안군,10
F100049915,전라남도 광양시,10
F100049873,전라남도 목포시,12
F100049917,전라남도 광양시,12
F100049872,전라남도 목포시,10
F100049919,전라남도 광양시,10
F100047188,전라북도 장수군,10
F100047189,전라북도 부안군,8
F100022232,서울특별시 구로구,5
F100039172,경기도 화성시,24
F100039171,경기도 화성시,26
F100024502,부산광역시 기장군,18
F100018553,과학기술정보통신부 중앙전파관리소,3
F100053667,경상남도 양산시,28
F100008545,한국지역난방공사,7
F100009308,한국지역난방공사,11
F100028032,인천광역시 동구,31
F100008508,한국지역난방공사,3
F100038704,경기도 수원시,13
F100010211,한국수력원자력(주),3
F100039364,경기도 구리시,9
F100024075,부산광역시 동구,8
F100057356,대구광역시교육청 대구광역시립서부도서관,7
F100039365,경기도 구리시,10
F100038788,경기도 고양시,12
F100024668,부산광역시 동구,26
F100039367,경기도 구리시,12
F100039368,경기도 구리시,9
F100039369,경기도 구리시,11
F100020828,서울특별시 종로구,28
F100025438,부산광역시,21
F100025439,부산광역시,4
F100012279,근로복지공단,3
F100012280,근로복지공단,14
F100012363,근로복지공단,4
F100012364,근로복지공단,4
F100008207,한국남부발전(주),7
F100008310,한국남부발전(주),5
F100008400,한국남부발전(주),7
F100008402,한국남부발전(주),4
F100008404,한국남부발전(주),8
F100026994,대구광역시,5
F100026188,대구광역시 동구,8
F100026995,대구광역시,5
F100004220,경찰청 전라남도경찰청,6
F100023878,부산광역시 영도구,20
F100030214,인천광역시,11
F100045680,전라북도 전주시,12
F100027514,인천광역시 부평구,4
F100038640,경기도 하남시,4
F100027511,인천광역시 부평구,4
F100038636,경기도 하남시,3
F100025440,부산광역시,2
F100025437,부산광역시,5
F100044603,충청남도 논산시,7
F100044605,충청남도 논산시,9
F100044125,충청남도 논산시,23
F100057901,제주특별자치도교육청,12
F100049435,전라남도 담양군,9
F100007648,산업통상자원부,8
F100049433,전라남도 담양군,10
F100044435,충청남도 논산시,14
F100035440,경기도 고양시,9
F100043110,충청북도 영동군,15
F100033604,대전광역시,9
F100039266,경기도 안성시,13
F100005937,문화체육관광부 한국정책방송원,18
F100005924,문화체육관광부 한국정책방송원,18
F100005931,문화체육관광부 한국정책방송원,18
F100005917,문화체육관광부 한국정책방송원,18
F100005956,문화체육관광부 한국정책방송원,13
F100005949,문화체육관광부 한국정책방송원,12
F100055138,경상남도 통영시,15
F100005945,문화체육관광부 한국정책방송원,12
F100049966,전라남도 여수시,15
F100021156,서울특별시 성동구,26
F100021145,서울특별시 성동구,21
F100020833,서울특별시 성동구,28
F100037655,경기도 성남시,11
F100020813,서울특별시 종로구,33
F100021139,서울특별시 종로구,21
F100020290,서울특별시 종로구,25
F100021208,서울특별시 종로구,29
F100021006,서울특별시 종로구,18
F100019171,한국기계연구원,5
F100033095,대전광역시,16
F100023135,부산광역시,5
F100019199,한국기계연구원,7
F100024899,부산광역시 남구,7
F100019200,한국기계연구원,10
F100022227,서울특별시 노원구,10
F100023265,부산광역시 남구,5
F100044295,충청남도 금산군,21
F100024244,부산광역시 사상구,7
F100025334,부산광역시 해운대구,10
F100053787,경상남도 양산시,27
F100053774,경상남도 남해군,32
F100019175,한국기계연구원,9
F100012271,근로복지공단,6
F100012275,근로복지공단,3
F100012282,근로복지공단,11
F100012273,근로복지공단,11
F100012284,근로복지공단,4
F100012285,근로복지공단,11
F100012286,근로복지공단,13
F100029780,인천광역시 남동구,6
F100063626,양산시시설관리공단,11
F100063574,양산시시설관리공단,10
F100063422,양산시시설관리공단,5
F100038837,경기도 고양시,3
F100026997,대구광역시,4
F100031001,광주광역시,9
F100054033,경상남도 남해군,21
F100026998,대구광역시,5
F100002287,법무부,3
F100034245,울산광역시 중구,21
F100031390,광주광역시 동구,12
F100027190,대구광역시 서구,26
F100049000,전라남도 광양시,18
F100049154,전라남도 광양시,29
F100048925,전라남도 광양시,32
F100027483,인천광역시,8
F100049131,전라남도 광양시,17
F100049142,전라남도 광양시,21
F100048822,전라남도 광양시,28
F100012283,근로복지공단,6
F100020996,서울특별시 관악구,27
F100032403,광주광역시 남구,17
F100041047,강원도 강릉시,8
F100059320,한국자산관리공사,6
F100017900,한국교통안전공단,51
F100044347,충청남도 보령시,6
F100029249,인천광역시,10
F100028489,인천광역시 남동구,26
F100063042,한국자산관리공사,10
F100063044,한국자산관리공사,10
F100028572,인천광역시 계양구,10
F100049546,전라남도 영암군,7
F100049457,전라남도 영암군,7
F100047372,전라남도 영암군,6
F100045201,전라북도 군산시,5
F100056941,제주특별자치도 서귀포시,9
F100056942,제주특별자치도 서귀포시,11
F100056943,제주특별자치도 서귀포시,9
F100028379,인천광역시 남동구,32
F100024273,부산광역시 사상구,10
F100041744,충청북도 음성군,6
F100039180,경기도 여주시,10
F100035627,경기도 고양시,21
F100054057,경상남도 남해군,21
F100052108,경상북도 청송군,10
F100048996,전라남도 신안군,18
F100052109,경상북도 청송군,12
F100034597,울산광역시 중구,11
F100052110,경상북도 청송군,10
F100029671,인천광역시 남동구,13
F100052111,경상북도 봉화군,9
F100054040,경상남도 양산시,17
F100053748,경상남도 양산시,32
F100053699,경상남도 양산시,27
F100037121,경기도 이천시,28
F100033558,대전광역시,6
F100049861,전라남도 순천시,5
F100022720,부산광역시 금정구,4
F100024293,부산광역시 금정구,6
F100022858,부산광역시 금정구,4
F100024371,부산광역시 동래구,6
F100023211,부산광역시 동래구,10
F100063371,예금보험공사,15
F100035837,경기도 동두천시,39
F100026820,대구광역시 달서구,8
F100026823,대구광역시 달서구,7
F100037883,경기도 김포시,11
F100038133,경기도 김포시,7
F100037904,경기도 김포시,6
F100024341,부산광역시 강서구,3
F100044801,충청남도 논산시,11
F100053015,경상남도 남해군,31
F100012287,근로복지공단,5
F100012281,근로복지공단,7
F100011875,한국수자원공사,6
F100012294,근로복지공단,5
F100032755,대전광역시 대덕구,33
F100027223,대구광역시 북구,8
F100032759,대전광역시 대덕구,28
F100043077,충청북도 옥천군,9
F100049893,전라남도 장흥군,11
F100030569,인천광역시 미추홀구,9
F100040764,강원도 태백시,26
F100030539,인천광역시 미추홀구,8
F100053463,경상남도 남해군,20
F100047184,전라북도 부안군,8
F100049866,전라남도 목포시,9
F100001104,해양수산부 부산지방해양수산청,4
F100043158,충청남도 예산군,8
F100058179,한국주택금융공사,14
F100022229,서울특별시 양천구,7
F100055064,경상남도 통영시,11
F100055062,경상남도 통영시,12
F100055063,경상남도 통영시,11
F100055065,경상남도 통영시,10
F100055068,경상남도 통영시,9
F100055069,경상남도 통영시,13
F100047826,전라남도 광양시,8
F100028488,인천광역시 동구,26
F100020978,서울특별시 은평구,21
F100018571,과학기술정보통신부 중앙전파관리소,13
F100018942,과학기술정보통신부 중앙전파관리소,12
F100019179,한국기계연구원,29
F100019180,한국기계연구원,12
F100041284,충청북도 음성군,7
F100000011,한국교원대학교,12
F100000010,한국교원대학교,12
F100000008,한국교원대학교,13
F100000009,한국교원대학교,13
F100044433,충청남도 논산시,7
F100000007,한국교원대학교,18
F100038642,경기도 하남시,3
F100023181,부산광역시 사상구,9
F100038645,경기도 하남시,3
F100023547,부산광역시 사하구,17
F100026259,대구광역시 서구,5
F100003451,경찰청 경기도북부경찰청,15
F100039340,경기도 양평군,11
F100046321,전라북도,20
F100024119,부산광역시 연제구,15
F100024545,부산광역시 연제구,9
F100021434,서울특별시 도봉구,8
F100025486,부산광역시 연제구,9
F100044809,충청남도 논산시,10
F100033635,대전광역시 동구,9
F100030531,인천광역시 서구,9
F100030530,인천광역시 서구,12
F100049944,전라남도 고흥군,9
F100049941,전라남도 고흥군,10
F100022510,부산광역시 연제구,9
F100031649,광주광역시 서구,5
F100044715,충청남도,9
F100044779,충청남도 홍성군,8
F100044780,충청남도 홍성군,9
F100037893,경기도 김포시,7
F100037892,경기도 김포시,8
F100045686,전라북도 무주군,12
F100028668,인천광역시,7
F100010029,한국지역난방공사,10
F100047185,전라북도 장수군,12
F100027237,대구광역시,10
F100025109,부산광역시 영도구,5
F100007580,한국에너지기술평가원,4
F100053831,경상남도 남해군,45
F100000173,국가보훈처,12
F100011564,한국환경공단,11
F100000176,국가보훈처,11
F100035473,경기도 고양시,24
F100020552,서울특별시 강서구,14
F100012760,근로복지공단,7
F100012762,근로복지공단,7
F100012759,근로복지공단,4
F100012767,근로복지공단,3
F100023202,부산광역시 부산진구,8
F100050506,경상북도 문경시,25
F100019181,한국기계연구원,7
F100009996,한국전력공사,9
F100009992,한국전력공사,9
F100035064,경기도 하남시,10
F100001847,법무부,11
F100001841,법무부,11
F100061752,광주광역시도시철도공사,10
F100061561,광주광역시도시철도공사,4
F100031349,광주광역시 서구,27
F100019715,세종특별자치시,12
F100025433,부산광역시 수영구,6
F100025604,부산광역시,10
F100026885,대구광역시,50
F100033599,대전광역시,6
F100033601,대전광역시,4
F100066397,예금보험공사,14
F100025468,부산광역시 수영구,8
F100003679,경찰청 경기도북부경찰청,9
F100008076,한국지역난방공사,10
F100010216,한국수력원자력(주),5
F100008123,한국지역난방공사,6
F100010214,한국수력원자력(주),7
F100008542,한국지역난방공사,5
F100040020,강원도 동해시,14
F100010218,한국수력원자력(주),3
F100048247,전라남도 보성군,15
F100052912,경상남도 양산시,8
F100013535,농림축산식품부 국립농산물품질관리원,8
F100024154,부산광역시 연제구,8
F100023105,부산광역시,20
F100031148,광주광역시 광산구,8
F100023770,부산광역시 사하구,9
F100009790,한국전력거래소,25
F100055060,경상남도 진주시,7
F100043936,충청남도 논산시,13
F100044027,충청남도 논산시,6
F100043234,충청남도 논산시,5
F100043236,충청남도 논산시,6
F100043265,충청남도 논산시,7
F100024108,부산광역시 연제구,17
F100057780,경상북도교육청 경상북도교육청영주선비도서관,9
F100057761,경상북도교육청 경상북도교육청영주선비도서관,7
F100047190,전라북도 장수군,9
F100047191,전라북도 장수군,10
F100049892,전라남도 장흥군,12
F100044017,충청남도 보령시,32
F100049891,전라남도 장흥군,10
F100049890,전라남도 장흥군,13
F100044051,충청남도 보령시,21
F100025144,부산광역시 부산진구,9
F100008412,한국남부발전(주),3
F100008418,한국남부발전(주),7
F100008420,한국남부발전(주),5
F100008465,한국남부발전(주),5
F100006353,산림청 국립자연휴양림관리소,5
F100024556,부산광역시 해운대구,7
F100024555,부산광역시 해운대구,9
F100023918,부산광역시 영도구,22
F100013786,한국교통안전공단,9
F100026357,대구광역시 동구,17
F100023573,부산광역시 영도구,12
F100024236,부산광역시 사상구,4
F100024231,부산광역시 사상구,4
F100024245,부산광역시 사상구,5
F100026636,대구광역시 달서구,45
F100006732,기술보증기금,4
F100024644,부산광역시 연제구,17
F100029775,인천광역시 남동구,17
F100024085,부산광역시 수영구,5
F100019183,한국기계연구원,5
F100030631,인천광역시 미추홀구,15
F100024046,부산광역시 동구,4
F100060364,제주특별자치도개발공사,8
F100049875,전라남도 완도군,9
F100025839,대구광역시 동구,5
F100026176,대구광역시 동구,4
F100025955,대구광역시 동구,4
F100036005,경기도 남양주시,7
F100042427,충청북도,4
F100021212,서울특별시 영등포구,29
F100040578,강원도 태백시,26
F100023560,부산광역시 사하구,12
F100024643,부산광역시 사하구,17
F100029301,인천광역시 서구,11
F100023637,부산광역시 강서구,26
F100016354,한국교통안전공단,10
F100031651,광주광역시 서구,12
F100031657,광주광역시 서구,12
F100049572,전라남도 광양시,4
F100052116,경상북도 봉화군,11
F100025145,부산광역시 부산진구,7
F100033227,대전광역시,6
F100007428,소상공인시장진흥공단,5
F100020889,서울특별시 성북구,24
F100033598,대전광역시,4
F100030979,광주광역시,3
F100032311,광주광역시 북구,5
F100028496,인천광역시 남동구,21
F100054047,경상남도 남해군,17
F100053765,경상남도 남해군,22
F100036970,경기도 군포시,21
F100043095,충청북도 진천군,9
F100049925,전라남도 영암군,13
F100049918,전라남도 영암군,10
F100006788,기술보증기금,8
F100027244,대구광역시 달서구,9
F100037884,경기도 김포시,5
F100037882,경기도 김포시,6
F100037905,경기도 김포시,9
F100027034,대구광역시 달서구,6
F100052949,경상남도 사천시,17
F100024769,부산광역시,10
F100028004,인천광역시,17
F100042115,충청북도 진천군,16
F100012293,근로복지공단,7
F100012292,근로복지공단,35
F100012291,근로복지공단,6
F100020749,서울특별시 동대문구,21
F100035490,경기도 고양시,20
F100063430,양산시시설관리공단,9
F100063219,양산시시설관리공단,15
F100031083,광주광역시,7
F100023877,부산광역시 사하구,20
F100016917,한국교통안전공단,4
F100063394,양산시시설관리공단,11
F100049167,전라남도 진도군,26
F100020458,서울특별시 은평구,15
F100021184,서울특별시 은평구,21
F100006771,기술보증기금,5
F100025491,부산광역시,10
F100021237,서울특별시 영등포구,13
F100024118,부산광역시 연제구,9
F100033649,대전광역시 동구,4
F100056114,제주특별자치도,14
F100027226,대구광역시 동구,10
F100044776,충청남도 예산군,9
F100021147,서울특별시 강남구,21
F100033555,대전광역시,5
F100033554,대전광역시,14
F100062795,광주광역시도시철도공사,3
F100012024,한국환경공단,6
F100028057,인천광역시 남동구,14
F100023625,부산광역시 영도구,14
F100033545,대전광역시,4
F100019163,한국기계연구원,10
F100019162,한국기계연구원,6
F100035463,경기도 고양시,4
F100013800,한국국토정보공사,3
F100020919,서울특별시 은평구,32
F100013683,주택도시보증공사,5
F100028064,인천광역시 남동구,26
F100010005,한국전력공사,9
F100019182,한국기계연구원,13
F100000082,국가보훈처,8
F100000090,국가보훈처,6
F100031258,광주광역시 서구,13
F100031366,광주광역시 서구,18
F100048272,전라남도 광양시,24
F100004221,경찰청,6
F100032383,광주광역시 남구,6
F100048886,전라남도 광양시,20
F100020156,서울특별시 강서구,17
F100021024,서울특별시 강서구,25
F100009548,산업통상자원부,4
F100042178,충청북도 진천군,24
F100020467,서울특별시 동대문구,15
F100028504,인천광역시 남동구,29
F100042007,충청북도 진천군,24
F100049863,전라남도 구례군,6
F100049864,전라남도 구례군,5
F100020339,서울특별시 금천구,26
F100008589,한국전력공사,6
F100008590,한국전력공사,6
F100008591,한국전력공사,6
F100029095,인천광역시,8
F100010009,한국전력공사,12
F100024646,부산광역시 영도구,17
F100024246,부산광역시 사상구,4
F100023590,부산광역시 영도구,31
F100025429,부산광역시 기장군,5
F100044813,충청남도 논산시,8
F100022825,부산광역시 북구,17
F100006547,기술보증기금,4
F100049938,전라남도 여수시,9
F100053785,경상남도 남해군,26
F100049943,전라남도 여수시,8
F100049920,전라남도 영암군,9
F100039173,경기도 화성시,7
F100052122,경상북도 구미시,11
F100034598,울산광역시 중구,8
F100051283,경상북도 문경시,29
F100052126,경상북도 구미시,8
F100052127,경상북도 봉화군,10
F100047168,전라북도 임실군,11
F100027187,대구광역시 동구,4
F100004760,국민건강보험공단,17
F100019178,한국기계연구원,10
F100035811,경기도 고양시,11
F100035472,경기도 고양시,11
F100023708,부산광역시 영도구,15
F100032381,광주광역시 광산구,6
F100031476,광주광역시 서구,28
F100031614,광주광역시 서구,29
F100031304,광주광역시 서구,12
F100036811,경기도 수원시,9
F100044336,충청남도 금산군,8
F100032467,광주광역시,33
F100035031,경기도 이천시,8
F100018609,과학기술정보통신부 중앙전파관리소,7
F100023556,부산광역시 영도구,17
F100040465,강원도 삼척시,4
F100003406,경찰청 대구광역시경찰청,21
F100023965,부산광역시 영도구,16
F100002254,법무부,3
F100047170,전라북도 완주군,11
F100040789,강원도 횡성군,7
F100035442,경기도 고양시,5
F100019896,서울특별시 종로구,5
F100024952,부산광역시 연제구,8
F100027288,대구광역시 남구,15
F100061767,시청자미디어재단,11
F100061782,시청자미디어재단,11
F100061799,시청자미디어재단,11
F100063653,시청자미디어재단,11
F100061570,한국자산관리공사,4
F100061568,한국자산관리공사,3
F100021505,서울특별시 동대문구,32
F100020632,서울특별시 강서구,13
F100056556,제주특별자치도 서귀포시,9
F100033651,대전광역시 대덕구,5
F100023302,부산광역시 남구,5
F100023875,부산광역시 해운대구,20
F100029426,인천광역시 연수구,4
F100020389,서울특별시 종로구,24
F100020658,서울특별시 종로구,20
F100024025,부산광역시 남구,26
F100059126,한국자산관리공사,11
F100028000,인천광역시 남동구,17
F100001044,해양수산부,10
F100020743,서울특별시 강서구,21
F100020766,서울특별시 강서구,20
F100020260,서울특별시 은평구,16
F100033557,대전광역시,5
F100022226,서울특별시 관악구,8
F100023974,부산광역시 영도구,18
F100023182,부산광역시 사상구,5
F100033578,대전광역시,6
F100063619,양산시시설관리공단,6
F100063381,양산시시설관리공단,11
F100037199,경기도 고양시,20
F100023087,부산광역시 해운대구,7
F100051461,경상북도 문경시,21
F100061424,서울교통공사,27
F100027189,대구광역시 달성군,6
F100023090,부산광역시 해운대구,5
F100028535,인천광역시 동구,26
F100027508,인천광역시 부평구,5
F100027186,대구광역시 북구,6
F100026562,대구광역시 달서구,18
