"한국산업인력공단_원격훈련모니터링시스템 첨부파일",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 캡차 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 캡차접속이력",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 클렌징정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 테스트자료",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 테이블 상세정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 통계정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 행정신고데이터",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 홈페이지 접속로그",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 훈련기관 기능개선 관리",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 훈련기관 재응시 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 훈련기관 트리거 관리",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 훈련기관 회원정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_응시자격별 국가기술자격 원서접수 및 합격 현황",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_자격시험중 분실물 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_전공별 국가기술자격 취득현황",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_전문자격 면제과목 정보",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국산업인력공단_지역 관련 코드 정보",1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0
"한국산업인력공단_지역별 해외취업설명회 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_큐넷 단체회원 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_타기관 교환자료 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_한국어능력시험 공개문제 정보",3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,0,0,0
"한국산업인력공단_한국어능력시험시스템 표준교재 분류정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_해외연수 운영기관 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_해외인턴 지원자 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_해외인턴 참여자 정보",1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0
"한국수자원공사_상수도법정수질정보 조회 서비스",3,3,0,3,0,3,3,3,0,3,0,3,3,0,3,0,0,0
"한국수자원공사_상수도시설정보",3,3,0,3,0,3,3,3,0,3,0,3,3,0,3,0,0,0
"한국승강기안전공단_승강기보험가입신고정보",1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0
"한국식품안전관리인증원_HACCP 교육정보 서비스",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국식품안전관리인증원_HACCP 심사수수료정보 서비스",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국식품안전관리인증원_HACCP 업무관리시스템코드정보 서비스",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국식품안전관리인증원_HACCP 평가표정보 서비스",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국식품안전관리인증원_건강기능식품전문제조 HACCP업체 정보 서비스",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국식품안전관리인증원_축산물운반업 HACCP업체 정보 서비스",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국에너지공단_고효율 에너지기자재 제품",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국연구재단_CRE(연구윤리정보포털)",17,17,0,17,16,1,17,17,0,17,16,1,17,16,1,17,17,0
"한국연구재단_전문연구정보(NRIC) 조회 오픈 API 서비스",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국원자력환경공단_중저준위방폐물 저장현황",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국중부발전(주)_공급인증서(REC) 기준가격 정보_GW",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국중부발전(주)_대기오염물질배출 조회서비스_GW",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국중부발전(주)_발전소 건설현황 정보_GW",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국중부발전(주)_발전소 온배수 정보_GW",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국중부발전(주)_발전소 주변농도 조회 서비스_GW",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국중부발전(주)_발전실적조회 서비스_GW",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국중부발전(주)_발전정비관리_GW",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국중부발전(주)_신입사원 채용이력 정보_GW",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
