경상남도 창원시(C062),4,87,87,6,76,0,0,0,0,1,10,0,14,123,0,3,264,262,0,0,0,0,0,0,0,0,0
경상남도 통영시(C063),0,0,0,4,787,0,0,0,0,7,2719,0,5,4408,0,3,4262,0,0,0,0,0,0,0,0,0,0
경상남도 하동군(C064),25,94,0,4,510,16,0,0,0,0,0,0,9,439,0,3,289,6,0,0,0,0,0,0,0,0,0
경상남도 함안군(C065),0,0,0,8,5262,39,0,0,0,1,1736,0,1,1736,1736,0,0,0,0,0,0,0,0,0,0,0,0
경상남도 함양군(C066),1,44,0,1,129,0,0,0,0,5,730,0,3,319,0,1,44,0,0,0,0,0,0,0,0,0,0
경상북도 경주시(C069),0,0,0,3,3,0,0,0,0,0,0,0,10,208,0,5,628,2,0,0,0,0,0,0,0,0,0
경상북도 구미시(C071),2,10322,0,7,161006,0,0,0,0,1,9581,0,8,114427,0,2,431,0,0,0,0,0,0,0,0,0,0
경상북도 군위군(C072),0,0,0,4,17,0,0,0,0,2,16,0,11,66,0,3,13,0,0,0,0,0,0,0,0,0,0
경상북도 김천시(C073),12,61565,47321,11,2253,33,0,0,0,16,2683,0,36,241835,341,11,3424,2104,0,0,0,0,0,0,0,0,0
경상북도 문경시(C074),2,162,162,3,84,0,0,0,0,1,17,0,4,183,0,3,1369,808,0,0,0,0,0,0,0,0,0
경상북도 봉화군(C075),5,109,5,3,20,0,0,0,0,6,440,0,12,237,9,5,150,0,0,0,0,0,0,0,0,0,0
경상북도 성주군(C077),1,94,0,1,16,0,0,0,0,0,0,0,2,110,0,1,16,0,0,0,0,0,0,0,0,0,0
경상북도 안동시(C078),1,216,0,1,216,0,1,216,0,1,216,0,1,216,0,0,0,0,0,0,0,0,0,0,0,0,0
경상북도 영주시(C081),2,0,0,4,8,0,0,0,0,1,39,0,11,209,0,4,11,0,0,0,0,0,0,0,0,0,0
경상북도 영천시(C082),0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,21,0,0,0,0,0,0,0,0,0,0
경상북도 울진군(C085),0,0,0,69,2386,0,0,0,0,0,0,0,13,277279,503,5,341,141,0,0,0,0,0,0,0,0,0
경상북도 칠곡군(C089),1,5,0,1,5,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
경상북도 포항시(C090),0,0,0,15,1102,16,0,0,0,0,0,0,11,7779,17,4,827,1,0,0,0,0,0,0,0,0,0
광주광역시 광산구(C091),13,215180,13,16,215508,0,2,245,0,1,223,0,19,443307,234,4,10302,18,0,0,0,0,0,0,0,0,0
광주광역시 남구(C092),0,0,0,14,243,154,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0
광주광역시 동구(C093),0,0,0,8,7710,488,2,2243,9,0,0,0,9,3623,0,6,606,2,0,0,0,0,0,0,0,0,0
광주광역시 북구(C094),0,0,0,3,1027,0,0,0,0,1,33,0,17,27869,1,8,3024,390,0,0,0,0,0,0,0,0,0
광주광역시 서구(C095),0,0,0,2,2,1,0,0,0,1,135995,0,3,233,0,2,30,0,0,0,0,0,0,0,0,0,0
대구광역시 남구(C096),1,5,0,2,10,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
대구광역시 달서구(C097),1,7,5,2,14,14,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
대구광역시 달성군(C098),1,113,113,0,0,0,0,0,0,5,2440,0,3,1864,0,3,1836,0,0,0,0,0,0,0,0,0,0
대구광역시 동구(C099),1,6,0,6,1619,0,0,0,0,0,0,0,1,6,0,1,585,0,0,0,0,0,0,0,0,0,0
대구광역시 북구(C100),0,0,0,1,22,0,0,0,0,0,0,0,2,201,0,1,140,1,0,0,0,0,0,0,0,0,0
대구광역시 서구(C101),6,114,0,45,1733,38,1,45,0,1,480,0,39,4012,202,33,7401,2953,0,0,0,0,0,0,0,0,0
대구광역시 수성구(C102),5,216,0,23,506,117,0,0,0,0,0,0,13,873,0,9,470,7,0,0,0,0,0,0,0,0,0
대구광역시 중구(C103),2,10,3,3,85,0,0,0,0,1,40,0,2,45,5,1,40,0,0,0,0,0,0,0,0,0,0
