id,name,list
L1009359,AL_30_D537_20210926.csv,국토교통부_토지이용규제정보(월간)
L1009961,ECOS_TABLE_20211013_165533.csv,한국은행_대출행태서베이
L1009962,ECOS_TABLE_20211013_165433.csv,한국은행_물가
L1009963,ECOS_TABLE_20211013_165308.csv,한국은행_기업경영분석
L1009964,ECOS_TABLE_20211013_165209.csv,한국은행_거시경제분석지표
L1009360,AL_31_D537_20210926.csv,국토교통부_토지이용규제정보(월간)
L1009361,AL_36_D537_20210926.csv,국토교통부_토지이용규제정보(월간)
L1009362,AL_50_D537_20210926.csv,국토교통부_토지이용규제정보(월간)
L1009363,CH_00_D157_20211020.csv,국토교통부_토지이동이력정보(일간)
L1009364,CH_00_D003_20211020.csv,국토교통부_일별토지임야정보
L1009365,CH_00_D005_20211020.csv,국토교통부_일별공유지연명정보
L1009366,CH_00_D157_20211020.csv,국토교통부_토지융합정보
L1009367,AL_11_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009368,AL_26_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009369,AL_27_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009370,AL_28_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009371,AL_29_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009372,AL_30_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009373,AL_31_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009374,AL_36_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009375,AL_41_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009376,AL_42_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009377,AL_43_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009378,AL_44_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009379,AL_45_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009380,AL_46_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009381,AL_47_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009382,AL_48_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009383,AL_50_D535_20210926.csv,국토교통부_토지이용규제법령정보(월간)
L1009384,AL_36_D169_20210714.csv,국토교통부_개별주택가격정보(반기)
L1009385,AL_26_D153_20210507.csv,국토교통부_표준지공시지가정보(연간)
L1009386,AL_27_D153_20210507.csv,국토교통부_표준지공시지가정보(연간)
L1009387,AL_28_D153_20210507.csv,국토교통부_표준지공시지가정보(연간)
L1009388,AL_29_D153_20210507.csv,국토교통부_표준지공시지가정보(연간)
L1009389,AL_30_D153_20210507.csv,국토교통부_표준지공시지가정보(연간)
L1009390,AL_31_D153_20210507.csv,국토교통부_표준지공시지가정보(연간)
L1009391,AL_36_D153_20210507.csv,국토교통부_표준지공시지가정보(연간)
L1009392,AL_50_D153_20210507.csv,국토교통부_표준지공시지가정보(연간)
L1009393,AL_00_D538_20210926.csv,국토교통부_규제안내서정보(월간)
L1009394,AL_00_D540_20210926.csv,국토교통부_규제안내서정보(월간)
L1009395,CH_00_D004_20211003.csv,국토교통부_일별토지등급정보
L1009396,CH_00_D004_20211008.csv,국토교통부_일별토지등급정보
L1009397,CH_00_D004_20211013.csv,국토교통부_일별토지등급정보
L1009398,CH_00_D004_20211014.csv,국토교통부_일별토지등급정보
L1009399,CH_00_D004_20211015.csv,국토교통부_일별토지등급정보
L1009400,CH_00_D004_20211016.csv,국토교통부_일별토지등급정보
L1009401,AL_00_D171_20211017.csv,국토교통부_부동산중개업정보(일간)
L1009402,AL_00_D172_20211017.csv,국토교통부_부동산중개업정보(일간)
L1009403,서울시영등포구문화행사정보.csv,서울특별시영등포구_문화행사정보
L1009404,서울시영등포구건강강좌정보.csv,서울특별시영등포구_건강강좌정보
L1009405,서울특별시_은평구 허가 거리가게현황_20210805.csv,서울특별시은평구_허가거리가게현황
L1009406,서울특별시송파구출판사인허가정보.csv,서울특별시송파구_출판사인허가정보
L1009407,서울특별시_은평구_사업장폐기물배출자 현황_20210701.csv,서울특별시은평구_사업장폐기물배출자현황
L1009408,서울특별시_은평구_빈집현황_20210101.csv,서울특별시은평구_빈집현황
L1009409,서울특별시_은평구_사료제조업_20210401.csv,서울특별시은평구_사료제조업
L1009410,서울특별시_은평구_의료기기판매업소현황_20201201.csv,서울특별시은평구_의료기기판매업소현황
L1009411,서울특별시_은평구_여성폭력상담소현황_20210712.csv,서울특별시은평구_여성폭력상담소현황
L1009412,서울특별시_은평구_치과기공소 현황_20201201.csv,서울특별시은평구_치과기공소현황
L1009413,서울시송파구송파소식정보.csv,서울특별시_송파구_송파소식
L1009414,서울특별시송파구전화권유판매업인허가정보.csv,서울특별시_송파구_전화권유판매업
L1009415,서울특별시_은평구_동물약국_20210805.csv,서울특별시은평구_동물약국
L1009416,서울특별시_은평구_대규모및준대규모점포 현황_20210205.csv,서울특별시은평구_대규모및준대규모점포현황
L1009417,서울특별시_은평구_출판사 현황_20201201.csv,서울특별시은평구_출판사현황
L1009418,서울특별시_은평구_인쇄사 현황_20201201.csv,서울특별시은평구_인쇄사현황
L1009419,학원교습소정보 (1).csv,한국교육학술정보원_학원교습소정보
L1009420,학원교습소정보 (10).csv,한국교육학술정보원_학원교습소정보
L1009421,학원교습소정보 (11).csv,한국교육학술정보원_학원교습소정보
L1009422,학원교습소정보 (12).csv,한국교육학술정보원_학원교습소정보
L1009423,학원교습소정보 (13).csv,한국교육학술정보원_학원교습소정보
L1009424,학원교습소정보 (14).csv,한국교육학술정보원_학원교습소정보
L1009425,학원교습소정보 (15).csv,한국교육학술정보원_학원교습소정보
L1009426,학원교습소정보 (16).csv,한국교육학술정보원_학원교습소정보
L1009427,학원교습소정보 (2).csv,한국교육학술정보원_학원교습소정보
L1009428,학원교습소정보 (3).csv,한국교육학술정보원_학원교습소정보
L1009429,학원교습소정보 (4).csv,한국교육학술정보원_학원교습소정보
L1009430,학원교습소정보 (5).csv,한국교육학술정보원_학원교습소정보
L1009431,학원교습소정보 (6).csv,한국교육학술정보원_학원교습소정보
L1009432,학원교습소정보 (7).csv,한국교육학술정보원_학원교습소정보
L1009433,학원교습소정보 (8).csv,한국교육학술정보원_학원교습소정보
L1009434,학원교습소정보 (9).csv,한국교육학술정보원_학원교습소정보
L1009435,학원교습소정보.csv,한국교육학술정보원_학원교습소정보
L1009436,학교계열정보 (1).csv,한국교육학술정보원_학교계열정보
L1009437,학교계열정보 (10).csv,한국교육학술정보원_학교계열정보
L1009438,학교계열정보 (11).csv,한국교육학술정보원_학교계열정보
L1009439,학교계열정보 (12).csv,한국교육학술정보원_학교계열정보
L1009440,학교계열정보 (13).csv,한국교육학술정보원_학교계열정보
L1009441,학교계열정보 (14).csv,한국교육학술정보원_학교계열정보
L1009442,학교계열정보 (15).csv,한국교육학술정보원_학교계열정보
L1009443,학교계열정보 (16).csv,한국교육학술정보원_학교계열정보
L1009444,학교계열정보 (2).csv,한국교육학술정보원_학교계열정보
L1009445,학교계열정보 (3).csv,한국교육학술정보원_학교계열정보
L1009446,학교계열정보 (4).csv,한국교육학술정보원_학교계열정보
L1009447,학교계열정보 (5).csv,한국교육학술정보원_학교계열정보
L1009448,학교계열정보 (6).csv,한국교육학술정보원_학교계열정보
L1009449,학교계열정보 (7).csv,한국교육학술정보원_학교계열정보
L1009450,학교계열정보 (8).csv,한국교육학술정보원_학교계열정보
L1009451,학교계열정보 (9).csv,한국교육학술정보원_학교계열정보
L1009452,학교계열정보.csv,한국교육학술정보원_학교계열정보
L1009453,학교학과정보 (1).csv,한국교육학술정보원_학교학과정보
L1009454,학교학과정보 (10).csv,한국교육학술정보원_학교학과정보
L1009455,학교학과정보 (11).csv,한국교육학술정보원_학교학과정보
L1009456,학교학과정보 (12).csv,한국교육학술정보원_학교학과정보
L1009457,학교학과정보 (13).csv,한국교육학술정보원_학교학과정보
L1009458,학교학과정보 (14).csv,한국교육학술정보원_학교학과정보
L1009459,학교학과정보 (15).csv,한국교육학술정보원_학교학과정보
L1009460,학교학과정보 (16).csv,한국교육학술정보원_학교학과정보
L1009461,학교학과정보 (2).csv,한국교육학술정보원_학교학과정보
L1009462,학교학과정보 (3).csv,한국교육학술정보원_학교학과정보
L1009463,학교학과정보 (4).csv,한국교육학술정보원_학교학과정보
L1009464,학교학과정보 (5).csv,한국교육학술정보원_학교학과정보
L1009465,학교학과정보 (6).csv,한국교육학술정보원_학교학과정보
L1009466,학교학과정보 (7).csv,한국교육학술정보원_학교학과정보
L1009467,학교학과정보 (8).csv,한국교육학술정보원_학교학과정보
L1009468,학교학과정보 (9).csv,한국교육학술정보원_학교학과정보
L1009469,학교학과정보.csv,한국교육학술정보원_학교학과정보
L1009470,반정보 (1).csv,한국교육학술정보원_반정보
L1009471,반정보 (10).csv,한국교육학술정보원_반정보
L1009472,반정보 (11).csv,한국교육학술정보원_반정보
L1009473,반정보 (12).csv,한국교육학술정보원_반정보
L1009474,반정보 (13).csv,한국교육학술정보원_반정보
L1009475,반정보 (14).csv,한국교육학술정보원_반정보
L1009476,반정보 (15).csv,한국교육학술정보원_반정보
L1009477,반정보 (16).csv,한국교육학술정보원_반정보
L1009478,반정보 (2).csv,한국교육학술정보원_반정보
L1006704,etc_income_201108.csv,"서울특별시_공동주택 잡수입,잡지출,장기수선충당금 정보"
L1006768,서울특별시 제재업 인허가 정보.csv,서울특별시_제재업인허가정보
L1006691,서울시 노동조합 현황.csv,서울특별시_노동조합현황
L1006692,서울시 부문별 지출금액 총액 정보.csv,서울특별시_부문별지출금액총액정보
L1006693,서울시 수용재결 사업진행 정보.csv,서울특별시_수용재결사업진행정보
L1006694,서울시 우리마을가게 상권분석서비스(행정동별 상권변화지표).csv,서울특별시_우리마을가게상권분석서비스(행정동별상권변화지표)
L1006695,서울시 우리마을가게 상권분석서비스(상권-아파트).csv,서울특별시_우리마을가게상권분석서비스(상권-아파트)
L1006696,etc_income_200512.csv,"서울특별시_공동주택 잡수입,잡지출,장기수선충당금 정보"
L1006697,etc_income_201101.csv,"서울특별시_공동주택 잡수입,잡지출,장기수선충당금 정보"
L1006698,etc_income_201102.csv,"서울특별시_공동주택 잡수입,잡지출,장기수선충당금 정보"
L1006699,etc_income_201103.csv,"서울특별시_공동주택 잡수입,잡지출,장기수선충당금 정보"
L1006700,etc_income_201104.csv,"서울특별시_공동주택 잡수입,잡지출,장기수선충당금 정보"
L1008864,지방공무원임용관리.csv,교육부_지방교육재정정보데이터셋(연간)
L1008865,지방교육재정교부금감액및인센티브.csv,교육부_지방교육재정정보데이터셋(연간)
L1008866,지방교육채.csv,교육부_지방교육재정정보데이터셋(연간)
L1008867,지방교육채및기타 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008868,지방교육채및기타.csv,교육부_지방교육재정정보데이터셋(연간)
L1008869,지방교육채상환 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008870,지방교육채상환.csv,교육부_지방교육재정정보데이터셋(연간)
L1008871,지방보조금(민간이전).csv,교육부_지방교육재정정보데이터셋(연간)
L1008872,지역통합재정통계 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008873,지역통합재정통계.csv,교육부_지방교육재정정보데이터셋(연간)
L1008874,직속기관시설관리 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008875,직속기관시설관리.csv,교육부_지방교육재정정보데이터셋(연간)
L1008876,직속기관운영 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008877,직속기관운영.csv,교육부_지방교육재정정보데이터셋(연간)
L1008878,직업진로교육과정운영 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008879,직업진로교육과정운영.csv,교육부_지방교육재정정보데이터셋(연간)
L1008880,진로진학교육 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008881,진로진학교육.csv,교육부_지방교육재정정보데이터셋(연간)
L1008882,진학시험및입학전형관리 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008883,진학시험및입학전형관리.csv,교육부_지방교육재정정보데이터셋(연간)
L1008884,창의인성교육운영 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008885,창의인성교육운영.csv,교육부_지방교육재정정보데이터셋(연간)
L1008886,채권.csv,교육부_지방교육재정정보데이터셋(연간)
L1008887,체육대회지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008888,체육대회지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008889,체육육성종목지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008890,체육육성종목지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1009479,반정보 (3).csv,한국교육학술정보원_반정보
L1009480,반정보 (4).csv,한국교육학술정보원_반정보
L1009481,반정보 (5).csv,한국교육학술정보원_반정보
L1009482,반정보 (6).csv,한국교육학술정보원_반정보
L1009483,반정보 (7).csv,한국교육학술정보원_반정보
L1009484,반정보 (8).csv,한국교육학술정보원_반정보
L1009485,반정보 (9).csv,한국교육학술정보원_반정보
L1009486,반정보.csv,한국교육학술정보원_반정보
L1009487,특수학교시간표 (1).csv,한국교육학술정보원_특수학교시간표정보_일간
L1009488,특수학교시간표 (10).csv,한국교육학술정보원_특수학교시간표정보_일간
L1009489,특수학교시간표 (11).csv,한국교육학술정보원_특수학교시간표정보_일간
L1009490,특수학교시간표 (12).csv,한국교육학술정보원_특수학교시간표정보_일간
L1009491,특수학교시간표 (13).csv,한국교육학술정보원_특수학교시간표정보_일간
L1009492,특수학교시간표 (14).csv,한국교육학술정보원_특수학교시간표정보_일간
L1009493,특수학교시간표 (15).csv,한국교육학술정보원_특수학교시간표정보_일간
L1009494,특수학교시간표 (16).csv,한국교육학술정보원_특수학교시간표정보_일간
L1009495,특수학교시간표 (2).csv,한국교육학술정보원_특수학교시간표정보_일간
L1009496,특수학교시간표 (3).csv,한국교육학술정보원_특수학교시간표정보_일간
L1009497,특수학교시간표 (4).csv,한국교육학술정보원_특수학교시간표정보_일간
L1009498,특수학교시간표 (5).csv,한국교육학술정보원_특수학교시간표정보_일간
L1009499,특수학교시간표 (6).csv,한국교육학술정보원_특수학교시간표정보_일간
L1009500,특수학교시간표 (7).csv,한국교육학술정보원_특수학교시간표정보_일간
L1009501,특수학교시간표 (8).csv,한국교육학술정보원_특수학교시간표정보_일간
L1009502,특수학교시간표 (9).csv,한국교육학술정보원_특수학교시간표정보_일간
L1009503,특수학교시간표.csv,한국교육학술정보원_특수학교시간표정보_일간
L1009504,서울시 강북구 공동주택내 어린이 놀이터 현황.csv,서울특별시강북구공동주택내어린이놀이터현황
L1009505,서울시 강북구 마을마당 현황.csv,서울특별시강북구마을마당현황
L1009506,서울시 강북구 장난감 도서관 현황.csv,서울특별시강북구장난감도서관현황
L1009507,서울시 강북구 정화조 청소업체 현황.csv,서울특별시강북구청소업체현황
L1009508,20211018152327892.csv,한국농수산식품유통공사_지역의품목별수출입실적
L1009509,20211018152204674.csv,한국농수산식품유통공사_월별품목별수출입실적
L1009510,서울특별시_은평구_보건소및지소현황_20210701.csv,서울특별시은평구_보건소현황
L1009511,서울특별시_은평구_정신재활시설현황_20210731.csv,서울특별시은평구_정신보건시설현황
L1009512,서울특별시_은평구_옐로카펫설치현황_20210101.csv,서울특별시_은평구_옐로카펫설치현황
L1009513,서울특별시_은평구_폐형광등폐건전지수거함_20210701.csv,서울특별시_은평구_폐형광등폐건전지수거함
L1009514,서울특별시_은평구_노숙인시설 현황_20210731.csv,서울특별시은평구_노숙인시설현황
L1009515,관광지현황.csv,경기도_관광지현황
L1008891,체험중심과학환경교육지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008892,체험중심과학환경교육지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008893,총계 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008894,총계.csv,교육부_지방교육재정정보데이터셋(연간)
L1008895,총괄 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008896,총괄.csv,교육부_지방교육재정정보데이터셋(연간)
L1008897,토·공휴일중식지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008898,토·공휴일중식지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008899,통합재정수지 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008900,통합재정수지.csv,교육부_지방교육재정정보데이터셋(연간)
L1008901,통합재정통계 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008902,통합재정통계.csv,교육부_지방교육재정정보데이터셋(연간)
L1008903,투자심사대상사업.csv,교육부_지방교육재정정보데이터셋(연간)
L1008904,특별교육재정수요지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008905,특별교육재정수요지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008906,특색교육과정운영 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008907,특색교육과정운영.csv,교육부_지방교육재정정보데이터셋(연간)
L1008908,특성화고교육내실화지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008909,특성화고교육내실화지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008910,특성화고운영지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008911,특성화고운영지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008912,특성화고장학금지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008913,특성화고장학금지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008914,특성화고취업역량강화 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008915,특성화고취업역량강화.csv,교육부_지방교육재정정보데이터셋(연간)
L1008916,특수교육교수학습지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008917,특수교육교수학습지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008918,특수교육복지지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008919,특수교육복지지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008920,특수교육여건개선 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008921,특수교육여건개선.csv,교육부_지방교육재정정보데이터셋(연간)
L1008922,특수교육운영 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008923,특수교육운영.csv,교육부_지방교육재정정보데이터셋(연간)
L1008924,평생교육시설및운영지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008925,평생교육시설및운영지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008926,평생학습운영지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008927,평생학습운영지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008928,폐교.csv,교육부_지방교육재정정보데이터셋(연간)
L1008929,폐교활용률.csv,교육부_지방교육재정정보데이터셋(연간)
L1008930,학교급별.csv,교육부_지방교육재정정보데이터셋(연간)
L1009516,서울특별시_은평구_종교시설_20210817.csv,서울특별시은평구_종교시설
L1009517,서울특별시_은평구_장벽없는마을상점및지원 현황_20210701.csv,서울특별시은평구_장벽없는마을상점및지원현황
L1009518,서울특별시_은평구_안전상비약판매업소 현황_20201201.csv,서울특별시은평구_안전상비약판매업소현황
L1009519,서울특별시_은평구_가로등분전함 정보_20210701.csv,서울특별시은평구_가로등분전함정보
L1009520,서울특별시_은평구_노인주거복지시설_20210125.csv,서울특별시_은평구_노인주거복지시설_연간
L1009521,서울특별시_은평구_노인의료복지시설_20210101.csv,서울특별시_은평구_노인의료복지시설_연간
L1009522,서울특별시_은평구_노인재가복지시설_20210701.csv,서울특별시_은평구_노인재가복지시설_연간
L1009523,서울특별시_은평구_노인여가복지시설_20210101.csv,서울특별시_은평구_노인여가복지시설_연간
L1009524,서울특별시_은평구_담배소매인지정 현황_20210126.csv,서울특별시은평구_담배소매인지정현황
L1009525,서울특별시_은평구_모범음식점 현황_20201130.csv,서울특별시_은평구_모범음식점현황_연간
L1009526,서울특별시_은평구_흡연실현황_20210101.csv,서울특별시은평구_흡연실현황
L1009527,DSRC_26_04_01_389782.csv,한국도로공사_총통행시간(TCS기준)
L1009528,DSRC_26_04_02_797814.csv,한국도로공사_총통행시간(TCS기준)
L1009529,DSRC_26_04_04_532456.csv,한국도로공사_총통행시간(TCS기준)
L1009530,DSRC_25_04_01_347300.csv,한국도로공사_총주행시간(VDS기준)
L1009531,VDS_44_03_01_575029.csv,한국도로공사_영업소진입조절시공도
L1009532,VDS_43_03_01_972106.csv,한국도로공사_버스전용차로제시공도비교
L1009533,서울특별시_은평구_안경업소 현황_20201201.csv,서울특별시은평구_안경업소현황
L1009534,서울특별시_은평구_제설함 설치현황_20210630.csv,서울특별시은평구_제설함설치현황
L1009535,서울특별시_은평구_식품제조가공업 현황_20210401.csv,서울특별시은평구식품제조가공업현황
L1009536,서울특별시_은평구_소독업소 현황_20210801.csv,서울특별시은평구_소독업소현황
L1009537,서울특별시_은평구_식품위생업소 현황_20210810.csv,서울특별시은평구식품위생업소현황
L1009538,서울특별시송파구동물병원인허가정보.csv,서울특별시_송파구_동물병원
L1009539,서울특별시_은평구_장애인현황_20210731.csv,서울특별시은평구_장애인현황
L1009540,서울특별시_은평구_장애인공적민간자원현황_20210701.csv,서울특별시은평구_장애인공적민간자원현황
L1009541,서울시 동대문구 문화행사 정보.csv,서울특별시_동대문구_문화행사정보
L1009542,서울시 동대문구 강좌교육 정보.csv,서울특별시_동대문구_강좌교육정보
L1009543,2_사_5분수요예측MW_2015년08월.csv,한국전력거래소_5분단위전력수요예측자료
L1009544,2_사_5분수요예측MW_2015년09월.csv,한국전력거래소_5분단위전력수요예측자료
L1009545,2_사_5분수요예측MW_2015년10월.csv,한국전력거래소_5분단위전력수요예측자료
L1009546,2_사_5분수요예측MW_2015년11월.csv,한국전력거래소_5분단위전력수요예측자료
L1009547,2_사_5분수요예측MW_2015년12월.csv,한국전력거래소_5분단위전력수요예측자료
L1009548,2_사_5분수요예측MW_2016년01월.csv,한국전력거래소_5분단위전력수요예측자료
L1009549,2_사_5분수요예측MW_2016년02월.csv,한국전력거래소_5분단위전력수요예측자료
L1009550,2_사_5분수요예측MW_2016년03월.csv,한국전력거래소_5분단위전력수요예측자료
L1009551,2_사_5분수요예측MW_2016년04월.csv,한국전력거래소_5분단위전력수요예측자료
L1008931,학교급식관리 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008932,학교급식관리.csv,교육부_지방교육재정정보데이터셋(연간)
L1008933,학교급식운영 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008934,학교급식운영.csv,교육부_지방교육재정정보데이터셋(연간)
L1008935,학교급식환경개선 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008936,학교급식환경개선.csv,교육부_지방교육재정정보데이터셋(연간)
L1008937,학교도서관운영지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008938,학교도서관운영지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008939,학교보건관리 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008940,학교보건관리.csv,교육부_지방교육재정정보데이터셋(연간)
L1008941,학교시설교육환경개선 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008942,학교시설교육환경개선.csv,교육부_지방교육재정정보데이터셋(연간)
L1008943,학교시설증개축 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008944,학교시설증개축.csv,교육부_지방교육재정정보데이터셋(연간)
L1008945,학교신증설 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008946,학교신증설.csv,교육부_지방교육재정정보데이터셋(연간)
L1008947,학교운영비지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008948,학교운영비지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008949,학교일반현황정보.csv,교육부_지방교육재정정보데이터셋(연간)
L1008950,학교정보화기기보급및관리 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008951,학교정보화기기보급및관리.csv,교육부_지방교육재정정보데이터셋(연간)
L1008952,학교체육시설여건개선 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008953,학교체육시설여건개선.csv,교육부_지방교육재정정보데이터셋(연간)
L1008954,학교체육활성화지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008955,학교체육활성화지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008956,학교평가관리 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008957,학교평가관리.csv,교육부_지방교육재정정보데이터셋(연간)
L1008958,학교폭력예방지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008959,학교폭력예방지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008960,학교환경위생관리 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008961,학교환경위생관리.csv,교육부_지방교육재정정보데이터셋(연간)
L1008962,학기중급식비지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008963,학기중급식비지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008964,학내전산망구축 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008965,학내전산망구축.csv,교육부_지방교육재정정보데이터셋(연간)
L1008966,학력평가관리 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008967,학력평가관리.csv,교육부_지방교육재정정보데이터셋(연간)
L1008968,학력향상지원 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1008969,학력향상지원.csv,교육부_지방교육재정정보데이터셋(연간)
L1008970,학부모및주민교육참여확대 (1).csv,교육부_지방교육재정정보데이터셋(연간)
L1009552,2_사_5분수요예측MW_2016년05월.csv,한국전력거래소_5분단위전력수요예측자료
L1009553,5분수요예측MW_2016년07월.csv,한국전력거래소_5분단위전력수요예측자료
L1009554,5분수요예측MW_2016년08월.csv,한국전력거래소_5분단위전력수요예측자료
L1009555,5분수요예측MW_2016년09월.csv,한국전력거래소_5분단위전력수요예측자료
L1009556,5분수요예측MW_2016년10월.csv,한국전력거래소_5분단위전력수요예측자료
L1009557,5분수요예측MW_2016년11월.csv,한국전력거래소_5분단위전력수요예측자료
L1009558,5분수요예측MW_2016년12월.csv,한국전력거래소_5분단위전력수요예측자료
L1009559,5분수요예측MW_2017년01월.csv,한국전력거래소_5분단위전력수요예측자료
L1009560,5분수요예측MW_2017년02월.csv,한국전력거래소_5분단위전력수요예측자료
L1009561,5분수요예측MW_2017년03월.csv,한국전력거래소_5분단위전력수요예측자료
L1009562,5분수요예측MW_2017년04월.csv,한국전력거래소_5분단위전력수요예측자료
L1009563,5분수요예측MW_2017년05월.csv,한국전력거래소_5분단위전력수요예측자료
L1009564,5분수요예측MW_2017년06월.csv,한국전력거래소_5분단위전력수요예측자료
L1009565,5분수요예측MW_2017년07월.csv,한국전력거래소_5분단위전력수요예측자료
L1009566,5분수요예측MW_2017년08월.csv,한국전력거래소_5분단위전력수요예측자료
L1009567,5분수요예측MW_2017년09월.csv,한국전력거래소_5분단위전력수요예측자료
L1009568,5분수요예측MW_2017년10월.csv,한국전력거래소_5분단위전력수요예측자료
L1009569,5분수요예측MW_2017년11월.csv,한국전력거래소_5분단위전력수요예측자료
L1009570,5분수요예측MW_2017년12월.csv,한국전력거래소_5분단위전력수요예측자료
L1009571,5분수요예측MW_2018년01월.csv,한국전력거래소_5분단위전력수요예측자료
L1009572,5분수요예측MW_2018년02월.csv,한국전력거래소_5분단위전력수요예측자료
L1009573,5분수요예측MW_2018년03월.csv,한국전력거래소_5분단위전력수요예측자료
L1009574,5분수요예측MW_2018년04월.csv,한국전력거래소_5분단위전력수요예측자료
L1009575,5분수요예측MW_2018년05월.csv,한국전력거래소_5분단위전력수요예측자료
L1009576,5분수요예측MW_2018년06월.csv,한국전력거래소_5분단위전력수요예측자료
L1009577,5분수요예측MW_2018년07월.csv,한국전력거래소_5분단위전력수요예측자료
L1009578,5분수요예측MW_2018년08월.csv,한국전력거래소_5분단위전력수요예측자료
